ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Fecha,Dias_Pasados,Minutos Totales
297660,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,1,0,0,-1,1398,273
549900,Action,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,1,299,0,-1,1398,210
550310,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,699,0,-1,1398,210
550580,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,2,99,0,-1,1398,184
551100,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,199,0,-1,1398,204
551680,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,0,0,-1,1398,211
552160,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0.0,3,399,0,-1,1398,3662
404170,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,1,1299,0,-1,1398,208
446600,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,2,1299,0,-1,1398,449
552870,"Adventure, Casual, Indie","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,399,0,-1,1398,93
553000,"Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0.0,1,99,0,-1,1398,102
553210,"Action, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,6,0,0,-1,1398,2932
553450,"Action, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0.0,1,299,0,-1,1398,94
553780,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Stats, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing",,1.0,1,499,0,-1,1398,184
553830,"Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,999,0,-1,1398,346
553960,"Action, Adventure, Indie","Single-player, Partial Controller Support, Family Sharing",,0.0,2,1999,0,-1,1398,314
554660,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing",,0.0,2,299,0,-1,1398,383
555060,"Action, Casual, Indie, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Leaderboards, Family Sharing",,1.0,1,1999,0,-1,1398,66
555080,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,2,99,0,-1,1398,666
555290,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0.0,1,499,0,-1,1398,182
555750,"Action, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",,1.0,2,99,0,-1,1398,364
555830,"Action, Casual, Indie, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,1,799,0,-1,1398,121
555890,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,1,299,0,-1,1398,178
555920,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,5,99,0,-1,1398,1027
556000,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,1,499,0,-1,1398,59
556090,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,499,0,-1,1398,266
526920,"Action, Casual, Indie, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",,1.0,3,0,0,-1,1398,526
556230,"Action, Adventure, Casual, Indie, Racing, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,1,1999,0,-1,1398,107
556250,"Action, Indie, Strategy","Single-player, Family Sharing",,0.0,1,99,0,-1,1398,229
556340,"Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,499,0,-1,1398,90
556770,"Gore, Action, Indie, RPG, Early Access","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,999,0,-1,1398,508
557580,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,1,799,0,-1,1398,90
557830,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,299,0,-1,1398,212
557890,"Casual, Free to Play, Indie","Single-player, Steam Achievements, Steam Trading Cards",,0.0,1,0,0,-1,1398,1
558340,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,1499,0,-1,1398,90
558790,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,1499,0,-1,1398,90
559130,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,99,0,-1,1398,91
559350,"Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,499,0,-1,1398,186
559450,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,1,499,0,-1,1398,161
560220,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,1,399,0,-1,1398,215
560250,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,1,1499,0,-1,1398,151
560640,"Action, Adventure, Casual, Indie, Strategy","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0.0,1,499,0,-1,1398,93
560720,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,399,0,-1,1398,109
560730,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,399,0,-1,1398,109
560740,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,399,0,-1,1398,419
560750,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,399,0,-1,1398,378
560820,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,399,0,-1,1398,108
561420,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,499,0,-1,1398,211
562050,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,99,0,-1,1398,209
562160,"Adventure, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0.0,1,499,0,-1,1398,91
562330,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,299,0,-1,1398,153
562490,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,1,299,0,-1,1398,245
562570,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,299,0,-1,1398,90
562600,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,5,499,0,-1,1398,506
562660,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,99,0,-1,1398,451
563150,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Includes level editor, Family Sharing",,0.0,2,399,0,-1,1398,364
563250,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",,0.0,1,999,0,-1,1398,145
563520,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,699,0,-1,1398,90
563910,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,499,0,-1,1398,320
564280,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,1,99,0,-1,1398,139
564720,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,399,0,-1,1398,157
564810,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,1,599,0,-1,1398,91
565200,"Adventure, Casual, Indie","Single-player, Tracked Controller Support, VR Supported, Steam Trading Cards, Family Sharing",,0.0,1,299,0,-1,1398,57
565380,"Action, Adventure, Free to Play","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards",,0.0,1,0,0,-1,1398,90
565660,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,2,499,0,-1,1398,147
566180,"Action, Adventure, Indie, Early Access","Single-player, Tracked Controller Support, VR Only, Family Sharing",,0.0,1,699,0,-1,1398,93
566270,"Action, Adventure","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0.0,1,999,0,-1,1398,96
565860,"Action, Adventure, Casual, Indie, Racing","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,399,0,-1,1398,172
564420,"Violent, Gore, Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0.0,1,299,0,-1,1398,121
566880,"Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0.0,2,99,0,-1,1398,156
567060,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,499,0,-1,1398,128
567200,"Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,399,0,-1,1398,151
567210,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,299,0,-1,1398,422
567370,Action,"Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing",,0.0,2,399,0,-1,1398,748
567690,"Adventure, Casual, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing",,0.0,2,0,0,-1,1398,300
567890,"Action, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,99,0,-1,1398,141
568040,"Action, Indie","Single-player, Partial Controller Support, Family Sharing",,0.0,1,199,0,-1,1398,99
568090,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,499,0,-1,1398,241
568200,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,199,0,-1,1398,90
568670,"Action, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,1,299,0,-1,1398,150
568860,"Action, Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,2,99,0,-1,1398,184
569360,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,1,499,0,-1,1398,91
569380,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,999,0,-1,1398,109
570350,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,299,0,-1,1398,90
570500,"Sexual Content, Violent, Gore, Adventure, Indie, Early Access","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,109,0,-1,1398,200
570910,"Action, Indie","Single-player, Steam Achievements, VR Only, Steam Trading Cards, Family Sharing",,0.0,1,0,0,-1,1398,211
571520,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,3,169,0,-1,1398,584
572010,"Action, Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,4,799,0,-1,1398,519
572330,Adventure,"Single-player, Steam Trading Cards, Family Sharing",,0.0,1,119,0,-1,1398,151
572760,Casual,"Single-player, Steam Trading Cards, Family Sharing",,0.0,1,699,0,-1,1398,90
573260,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0.0,1,799,0,-1,1398,90
574580,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,199,0,-1,1398,263
574690,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,199,0,-1,1398,680
575090,"Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,3,0,0,-1,1398,708
575590,"Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,99,0,-1,1398,163
575630,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,199,0,-1,1398,100
575880,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,499,0,-1,1398,302
576160,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,1,199,0,-1,1398,67
576380,"Casual, Indie, Strategy","Single-player, Steam Cloud, Family Sharing",,0.0,2,0,0,-1,1398,403
576660,"Indie, Racing","Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,99,0,-1,1398,234
576670,"Adventure, Casual, Free to Play, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards",,0.0,1,0,0,-1,1398,121
576980,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,2,599,0,-1,1398,652
552350,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,1,99,0,-1,1398,120
577280,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,999,0,-1,1398,151
577380,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,1.0,1,599,0,-1,1398,90
577480,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,799,0,-1,1398,501
577690,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,3,999,0,-1,1398,534
577760,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,3,199,0,-1,1398,152
579230,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,3,99,0,-1,1398,850
579330,"Action, Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,499,0,-1,1398,215
579760,"Adventure, Indie","Single-player, Family Sharing",,0.0,3,1499,0,-1,1398,665
575670,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,334,0,-1,1398,255
580300,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,1,799,0,-1,1398,90
