Unnamed: 0,ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Fecha,Dias_Pasados,Multiplayer,Cantidad de descargas,Precio
2312,299720,"Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '24 Jul, 2014'}",2014-07-24 00:00:00,3541,1.0,0,199
2313,301150,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Commentary available, Family Sharing","{'coming_soon': False, 'date': '16 May, 2014'}",2014-05-16 00:00:00,3610,0.0,5,699
2314,301480,,,,-1,2457,,0,99
2315,301750,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","{'coming_soon': False, 'date': '16 May, 2014'}",2014-05-16 00:00:00,3610,0.0,1,0
2316,302690,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2014'}",2014-10-06 00:00:00,3467,0.0,0,499
2317,303390,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '7 Jun, 2014'}",2014-06-07 00:00:00,3588,0.0,1,49
2318,95400,"Action, Adventure, Indie","Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 May, 2014'}",2014-05-26 00:00:00,3600,1.0,17,1199
2319,303790,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Jun, 2014'}",2014-06-16 00:00:00,3579,0.0,0,699
2320,306410,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '13 Jun, 2014'}",2014-06-13 00:00:00,3582,0.0,0,99
2321,307050,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Aug, 2014'}",2014-08-19 00:00:00,3515,0.0,0,99
2322,307070,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '7 Jul, 2014'}",2014-07-07 00:00:00,3558,0.0,0,499
2323,307130,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '3 Jul, 2014'}",2014-07-03 00:00:00,3562,1.0,0,499
2324,307170,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Sep, 2014'}",2014-09-02 00:00:00,3501,0.0,0,499
2325,307230,"Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '8 Dec, 2014'}",2014-12-08 00:00:00,3404,0.0,0,199
2326,300300,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '12 Jun, 2014'}",2014-06-12 00:00:00,3583,0.0,0,499
2327,310070,"Indie, Strategy","Single-player, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '16 Jul, 2014'}",2014-07-16 00:00:00,3549,0.0,0,499
2328,311680,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '31 Jul, 2014'}",2014-07-31 00:00:00,3534,0.0,0,999
2329,313020,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Jul, 2014'}",2014-07-10 00:00:00,3555,0.0,0,299
2330,289400,"Action, Adventure, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Apr, 2014'}",2014-04-16 00:00:00,3640,0.0,0,399
2331,313650,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '31 Jul, 2014'}",2014-07-31 00:00:00,3534,0.0,1,374
2332,314250,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '4 Aug, 2014'}",2014-08-04 00:00:00,3530,0.0,0,99
2333,314450,"Action, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '6 May, 2016'}",2016-05-06 00:00:00,2889,1.0,0,199
2334,314460,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '21 Aug, 2014'}",2014-08-21 00:00:00,3513,1.0,0,399
2335,315060,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2015'}",2015-02-06 00:00:00,3344,0.0,1,0
2336,248470,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '20 Sep, 2013'}",2013-09-20 00:00:00,3848,0.0,0,999
2337,315920,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2014'}",2014-08-15 00:00:00,3519,0.0,0,499
2338,265300,"Action, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Oct, 2014'}",2014-10-28 00:00:00,3445,0.0,14,2999
2339,317250,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Aug, 2015'}",2015-08-11 00:00:00,3158,0.0,0,499
2340,318430,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '23 Oct, 2014'}",2014-10-23 00:00:00,3450,0.0,0,599
2341,318480,"Action, Adventure, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '18 Mar, 2015'}",2015-03-18 00:00:00,3304,1.0,0,499
2342,318600,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Feb, 2016'}",2016-02-24 00:00:00,2961,0.0,11,224
2343,307340,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2014'}",2014-08-15 00:00:00,3519,1.0,0,499
2344,307350,Action,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2014'}",2014-08-15 00:00:00,3519,0.0,0,699
2345,319180,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2014'}",2014-08-15 00:00:00,3519,1.0,0,499
2346,319550,"Casual, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '15 Sep, 2014'}",2014-09-15 00:00:00,3488,0.0,0,0
2347,321260,"Action, Indie","Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Valve Anti-Cheat enabled, Stats, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2015'}",2015-02-06 00:00:00,3344,1.0,0,99
2348,321870,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '1 Oct, 2014'}",2014-10-01 00:00:00,3472,0.0,0,499
2349,290530,"Action, Indie","Single-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Nov, 2015'}",2015-11-05 00:00:00,3072,0.0,0,999
2350,252310,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '24 Oct, 2013'}",2013-10-24 00:00:00,3814,0.0,0,999
2351,214490,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2014'}",2014-10-06 00:00:00,3467,0.0,156,1999
2352,324080,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2014'}",2014-12-03 00:00:00,3409,1.0,24,1499
2353,275080,"Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '7 Mar, 2014'}",2014-03-07 00:00:00,3680,0.0,0,499
2354,277500,"Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 May, 2014'}",2014-05-02 00:00:00,3624,0.0,0,499
2355,327090,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation","Single-player, Multi-player, MMO, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Valve Anti-Cheat enabled, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '13 Jul, 2018'}",2018-07-13 00:00:00,2091,1.0,0,1499
2356,327410,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '7 Nov, 2014'}",2014-11-07 00:00:00,3435,0.0,2,399
2357,327860,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2018'}",2018-02-06 00:00:00,2248,1.0,3,1499
2358,328430,Adventure,"Single-player, Family Sharing","{'coming_soon': False, 'date': '17 Oct, 2014'}",2014-10-17 00:00:00,3456,0.0,0,699
2359,328780,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2014'}",2014-10-22 00:00:00,3451,0.0,0,499
2360,329380,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '30 Apr, 2015'}",2015-04-30 00:00:00,3261,0.0,0,1499
2361,329690,"Adventure, Indie, Sports","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 Dec, 2014'}",2014-12-09 00:00:00,3403,0.0,0,499
2362,329830,Adventure,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '28 Oct, 2014'}",2014-10-28 00:00:00,3445,0.0,0,199
2363,330350,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '19 Nov, 2014'}",2014-11-19 00:00:00,3423,0.0,0,2999
2364,268050,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Oct, 2014'}",2014-10-13 00:00:00,3460,0.0,141,1999
2365,328600,Strategy,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Nov, 2014'}",2014-11-14 00:00:00,3428,1.0,0,0
2366,331510,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Nov, 2014'}",2014-11-12 00:00:00,3430,0.0,0,1399
2367,331610,"Casual, Indie, Simulation","Single-player, Family Sharing","{'coming_soon': False, 'date': '17 Dec, 2014'}",2014-12-17 00:00:00,3395,0.0,0,999
2368,289690,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Dec, 2014'}",2014-12-08 00:00:00,3404,1.0,8,299
2369,331790,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Apr, 2015'}",2015-04-17 00:00:00,3274,0.0,0,199
2370,332500,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '8 Jan, 2015'}",2015-01-08 00:00:00,3373,1.0,1,1999
2371,332790,"Violent, Gore, Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2015'}",2015-02-06 00:00:00,3344,0.0,0,99
2372,219910,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '16 Oct, 2012'}",2012-10-16 00:00:00,4187,0.0,0,1999
2373,241910,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '17 Oct, 2013'}",2013-10-17 00:00:00,3821,0.0,3,1999
2374,255320,"Adventure, Indie","Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Oct, 2013'}",2013-10-25 00:00:00,3813,0.0,0,1499
2375,268540,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing","{'coming_soon': False, 'date': '6 May, 2014'}",2014-05-06 00:00:00,3620,0.0,3,1999
2376,334560,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '9 Apr, 2015'}",2015-04-09 00:00:00,3282,1.0,0,1299
2377,335430,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': '26 Oct, 2017'}",2017-10-26 00:00:00,2351,1.0,0,0
2378,335790,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Stats, Family Sharing","{'coming_soon': False, 'date': '11 Dec, 2014'}",2014-12-11 00:00:00,3401,0.0,0,299
2379,336380,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '31 Dec, 2014'}",2014-12-31 00:00:00,3381,0.0,0,99
2380,338710,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 Jan, 2015'}",2015-01-09 00:00:00,3372,0.0,0,999
2381,338980,"Casual, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Feb, 2015'}",2015-02-26 00:00:00,3324,0.0,0,699
2382,339800,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '19 Jan, 2015'}",2015-01-19 00:00:00,3362,0.0,168,999
2383,340070,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2015'}",2015-02-02 00:00:00,3348,0.0,1,55
2384,340300,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Jan, 2015'}",2015-01-09 00:00:00,3372,0.0,1,0
2385,340310,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Jan, 2015'}",2015-01-16 00:00:00,3365,0.0,0,0
2386,341090,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '12 Feb, 2015'}",2015-02-12 00:00:00,3338,0.0,0,399
2387,341160,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '30 Jan, 2015'}",2015-01-30 00:00:00,3351,0.0,0,599
2388,341550,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Jul, 2015'}",2015-07-08 00:00:00,3192,1.0,2,499
