ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer
457210,"Action, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '28 Jul, 2016'}",0.0
375600,"Action, Indie","Multi-player, Partial Controller Support","{'coming_soon': False, 'date': '5 Nov, 2015'}",1.0
468110,"Action, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '19 Oct, 2016'}",0.0
453170,,,,
469990,"Casual, Free to Play","Single-player, Tracked Controller Support, VR Supported, Partial Controller Support","{'coming_soon': False, 'date': '31 May, 2016'}",0.0
480490,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '4 May, 2017'}",0.0
486780,"Action, Casual, Simulation, Sports","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '15 Dec, 2016'}",0.0
490820,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Jul, 2016'}",1.0
492710,"Casual, Indie, Simulation, Sports","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '13 Sep, 2016'}",0.0
495990,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Oct, 2016'}",0.0
503340,"Action, Casual, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Aug, 2016'}",1.0
518580,"Adventure, Indie","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '18 Oct, 2016'}",0.0
519930,,,,
521340,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '16 Sep, 2016'}",0.0
523080,"Action, Casual, Indie, Sports, Early Access","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Sep, 2016'}",1.0
523710,"Action, Indie, Simulation, Sports","Single-player, Tracked Controller Support, VR Only, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2016'}",0.0
524640,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '13 Apr, 2017'}",0.0
526090,"Indie, Simulation, Sports, Strategy","Single-player, Tracked Controller Support, VR Only, Family Sharing","{'coming_soon': False, 'date': '11 Nov, 2016'}",0.0
533540,"Casual, Free to Play, Indie","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud","{'coming_soon': False, 'date': '11 May, 2018'}",0.0
535520,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2017'}",1.0
555950,Action,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '27 Jun, 2017'}",0.0
567290,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '17 Dec, 2016'}",0.0
568220,"Indie, Simulation","Single-player, Family Sharing","{'coming_soon': False, 'date': '9 Apr, 2018'}",0.0
575050,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': 'Jan 2017'}",1.0
580040,"Action, Casual, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '7 Dec, 2017'}",1.0
581630,"Violent, Action, Casual","Single-player, Family Sharing","{'coming_soon': False, 'date': '20 Mar, 2018'}",0.0
588040,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Jun, 2017'}",0.0
595140,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '25 Apr, 2017'}",0.0
610960,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2017'}",0.0
627690,"Action, Adventure, Indie, Strategy, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Tablet","{'coming_soon': False, 'date': '25 Mar, 2020'}",0.0
635730,"Action, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 May, 2017'}",0.0
639780,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '7 Dec, 2017'}",0.0
639790,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '31 May, 2017'}",0.0
520440,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '14 Dec, 2016'}",1.0
671620,"Violent, Gore, Action, Indie, Simulation, Sports, Strategy","Single-player, Family Sharing","{'coming_soon': False, 'date': '22 Feb, 2018'}",0.0
567640,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '25 Sep, 2017'}",0.0
743450,"Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2018'}",1.0
767930,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Oct, 2018'}",0.0
770460,"Adventure, Free to Play, Indie","Single-player, Full controller support, Captions available, Stats, Steam Leaderboards, Commentary available","{'coming_soon': False, 'date': '19 Jan, 2018'}",0.0
775940,"Indie, Strategy","Single-player, Family Sharing","{'coming_soon': False, 'date': '30 May, 2019'}",0.0
791330,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Feb, 2018'}",0.0
816080,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 May, 2018'}",0.0
840140,"Action, Adventure, Massively Multiplayer, RPG","Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2020'}",1.0
859680,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '27 Sep, 2018'}",0.0
886200,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '20 Apr, 2022'}",1.0
887530,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Oct, 2018'}",0.0
892760,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Nov, 2018'}",0.0
919370,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '22 Aug, 2019'}",0.0
927250,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Dec, 2018'}",0.0
932850,"Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '30 Nov, 2018'}",0.0
937170,"Adventure, Indie, RPG","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '20 May, 2019'}",0.0
951000,Casual,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Mar, 2019'}",0.0
959880,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '24 Sep, 2021'}",0.0
959890,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '24 Jan, 2019'}",0.0
965670,RPG,"Single-player, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Jan, 2019'}",0.0
986020,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Jan, 2019'}",0.0
992300,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2022'}",1.0
994220,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '18 Feb, 2020'}",0.0
1003520,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Mar, 2019'}",0.0
1004770,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '24 Feb, 2020'}",1.0
1015720,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 May, 2019'}",0.0
1015730,"Indie, RPG","Single-player, Family Sharing","{'coming_soon': False, 'date': '7 Nov, 2019'}",0.0
1015770,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Aug, 2019'}",0.0
1017410,"Indie, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2019'}",0.0
1042600,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '20 Jan, 2023'}",0.0
1046480,,,,
1049320,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '5 Sep, 2019'}",1.0
1049890,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Sep, 2022'}",0.0
1056490,"Action, Indie, RPG","Single-player, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '27 Jun, 2019'}",0.0
1058060,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Mar, 2020'}",0.0
1070020,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Jul, 2019'}",0.0
1077440,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Jul, 2019'}",0.0
1078320,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Dec, 2020'}",0.0
1078330,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '13 Feb, 2020'}",0.0
1078350,"Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Jan, 2021'}",0.0
1083210,"Adventure, Casual, Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Jun, 2019'}",0.0
1094520,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Dec, 2021'}",0.0
1111460,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Nov, 2021'}",0.0
1135830,"Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2020'}",0.0
1141100,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Oct, 2019'}",0.0
1144400,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '14 Feb, 2020'}",0.0
1146630,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2020'}",0.0
1147450,"Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '30 Jan, 2020'}",0.0
1160220,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2020'}",0.0
1163070,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 May, 2020'}",0.0
1173200,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Jan, 2021'}",0.0
1186400,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '13 Dec, 2019'}",0.0
