Unnamed: 0,ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Fecha,Dias_Pasados,Multiplayer,Cantidad de descargas
2660,429660,"Action, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2017'}",2017-01-26 00:00:00,2624,1.0,113
2661,614570,Action,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Sep, 2017'}",2017-09-14 00:00:00,2393,0.0,47
2662,427290,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2018'}",2018-06-04 00:00:00,2130,0.0,77
2663,714020,"Adventure, Free to Play, Indie, RPG, Early Access","Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases","{'coming_soon': False, 'date': '13 Apr, 2018'}",2018-04-13 00:00:00,2182,1.0,6
2664,607890,"Action, Adventure, Casual, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Oct, 2017'}",2017-10-27 00:00:00,2350,1.0,31
2665,626690,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '23 Feb, 2018'}",2018-02-23 00:00:00,2231,1.0,81
2666,774511,"Action, RPG, Strategy","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2018'}",2018-10-22 00:00:00,1990,0.0,3
2667,632350,RPG,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '27 Feb, 2018'}",2018-02-27 00:00:00,2227,1.0,3
2668,838350,"Adventure, Casual, Indie, RPG, Strategy, Early Access","Single-player, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '20 Sep, 2018'}",2018-09-20 00:00:00,2022,0.0,1059
2669,840260,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, Racing, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Phone, Remote Play on Tablet","{'coming_soon': False, 'date': '5 Dec, 2019'}",2019-12-05 00:00:00,1581,1.0,46
2670,809890,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '9 Jul, 2018'}",2018-07-09 00:00:00,2095,0.0,5
2671,934780,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '21 May, 2019'}",2019-05-21 00:00:00,1779,0.0,14
2672,960690,"Action, Adventure, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 Mar, 2020'}",2020-03-26 00:00:00,1469,1.0,54
2673,738540,RPG,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '10 Jan, 2019'}",2019-01-10 00:00:00,1910,1.0,82
2674,1057090,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, HDR available, Family Sharing","{'coming_soon': False, 'date': '10 Mar, 2020'}",2020-03-10 00:00:00,1485,0.0,1012
2675,1097420,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Nov, 2019'}",2019-11-29 00:00:00,1587,0.0,30
2676,1097430,"RPG, Simulation, Sports, Strategy, Free to Play, Early Access","Single-player, Multi-player, MMO, In-App Purchases","{'coming_soon': False, 'date': '29 Jul, 2022'}",2022-07-29 00:00:00,614,1.0,826
2677,1162520,"Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '24 Oct, 2019'}",2019-10-24 00:00:00,1623,1.0,253
2678,960170,"Action, Casual, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '11 Mar, 2020'}",2020-03-11 00:00:00,1484,1.0,343
2679,1262240,"Action, Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support","{'coming_soon': False, 'date': '4 Jun, 2020'}",2020-06-04 00:00:00,1399,1.0,237
2680,1282940,,,,-1,2457,,4
2681,1468810,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '26 May, 2023'}",2023-05-26 00:00:00,313,0.0,4455
2682,1787090,Utilities,"Steam Achievements, Steam Workshop, Steam Cloud","{'coming_soon': False, 'date': '25 Nov, 2021'}",2021-11-25 00:00:00,860,0.0,1795
2683,115320,"Action, Adventure","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '24 Jul, 2012'}",2012-07-24 00:00:00,4271,0.0,43
2684,217980,,,,-1,2457,,11
2685,241600,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '27 Jun, 2013'}",2013-06-27 00:00:00,3933,0.0,27
2686,967130,"Animation & Modeling, Design & Illustration, Utilities","Single-player, Steam Cloud, Includes level editor","{'coming_soon': False, 'date': '19 Nov, 2018'}",2018-11-19 00:00:00,1962,0.0,7
2687,588440,"Action, Casual, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '14 Jul, 2023'}",2023-07-14 00:00:00,264,1.0,2
2688,92,Indie,"Single-player, Family Sharing","{'coming_soon': False, 'date': '1 May, 2004'}",2004-05-01 00:00:00,7277,0.0,65
2689,359320,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, MMO, Co-op, VR Supported, VR Support, In-App Purchases, Partial Controller Support, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '2 Apr, 2015'}",2015-04-02 00:00:00,3289,1.0,2136
2690,1456200,"Action, Indie, Massively Multiplayer, Racing, Simulation","Multi-player, MMO, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '30 Mar, 2023'}",2023-03-30 00:00:00,370,1.0,3
2691,297130,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '14 Apr, 2015'}",2015-04-14 00:00:00,3277,0.0,21
2692,421670,"Free to Play, Indie, RPG, Simulation","Single-player, Steam Achievements","{'coming_soon': False, 'date': '4 Mar, 2016'}",2016-03-04 00:00:00,2952,0.0,1
2693,438480,"Action, Adventure, Casual, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Aug, 2016'}",2016-08-10 00:00:00,2793,0.0,1
2694,1280,"Action, Simulation","Multi-player, PvP, Online PvP, Mods, Includes level editor","{'coming_soon': False, 'date': '9 Jun, 2009'}",2009-06-09 00:00:00,5412,1.0,5
2695,17430,"Action, Racing","Single-player, Multi-player, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '19 Dec, 2008'}",2008-12-19 00:00:00,5584,1.0,12
2696,24870,Racing,"Single-player, Multi-player, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2009'}",2009-10-06 00:00:00,5293,1.0,8
2697,564310,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': ''}",-1,2457,1.0,26
2698,31270,"Action, Adventure, Casual","Single-player, Family Sharing","{'coming_soon': False, 'date': 'Jul 2010'}",-1,2457,0.0,0
2699,39190,RPG,"Single-player, Family Sharing","{'coming_soon': False, 'date': '5 Apr, 2011'}",2011-04-05 00:00:00,4747,0.0,39
2700,40300,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Oct, 2009'}",2009-10-02 00:00:00,5297,0.0,36
2701,262690,"Casual, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2014'}",2014-02-06 00:00:00,3709,1.0,1
2702,233290,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '3 Jun, 2014'}",2014-06-03 00:00:00,3592,0.0,13
2703,447020,Simulation,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Oct, 2016'}",2016-10-24 00:00:00,2718,1.0,185
2704,559460,,,,-1,2457,,0
2705,2167580,"Action, Adventure, Massively Multiplayer, RPG, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '9 Nov, 2022'}",2022-11-09 00:00:00,511,1.0,1835
2706,242720,"Action, Free to Play, Indie","Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Captions available","{'coming_soon': False, 'date': '1 May, 2014'}",2014-05-01 00:00:00,3625,1.0,2
2707,204060,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Apr, 2012'}",2012-04-16 00:00:00,4370,0.0,1
2708,252110,"Action, Indie, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '9 Sep, 2015'}",2015-09-09 00:00:00,3129,1.0,16
2709,388880,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '14 Jan, 2016'}",2016-01-14 00:00:00,3002,0.0,13
2710,396750,"Action, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 May, 2017'}",2017-05-25 00:00:00,2505,0.0,28
2711,557600,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Dec, 2017'}",2017-12-14 00:00:00,2302,0.0,20
2712,590380,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '27 Feb, 2018'}",2018-02-27 00:00:00,2227,0.0,198
2713,653530,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '18 Oct, 2018'}",2018-10-18 00:00:00,1994,0.0,87
2714,683320,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Dec, 2018'}",2018-12-13 00:00:00,1938,0.0,59
2715,736220,"Action, Indie, Massively Multiplayer, Strategy","Multi-player, PvP, Online PvP, Steam Workshop, Partial Controller Support","{'coming_soon': False, 'date': '9 Aug, 2018'}",2018-08-09 00:00:00,2064,1.0,143
2716,751820,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '21 Nov, 2019'}",2019-11-21 00:00:00,1595,1.0,0
2717,34270,"Action, Adventure, Casual, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Full controller support, VR Supported, Steam Trading Cards, Steam Workshop, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2010'}",2010-06-01 00:00:00,5055,1.0,49
2718,492230,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '9 Oct, 2018'}",2018-10-09 00:00:00,2003,1.0,3
2719,718670,"Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '31 May, 2018'}",2018-05-31 00:00:00,2134,0.0,303
2720,895870,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, VR Supported, Family Sharing","{'coming_soon': False, 'date': '1 Dec, 2020'}",2020-12-01 00:00:00,1219,0.0,110
2721,779340,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 May, 2019'}",2019-05-23 00:00:00,1777,1.0,5339
2722,1296830,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Jan, 2022'}",2022-01-18 00:00:00,806,0.0,1284
2723,1364020,"Action, Early Access","Multi-player, PvP, Online PvP, Full controller support, Family Sharing","{'coming_soon': False, 'date': '13 Apr, 2023'}",2023-04-13 00:00:00,356,1.0,6
2724,680420,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '1 Apr, 2021'}",2021-04-01 00:00:00,1098,1.0,161
2725,222730,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '16 May, 2013'}",2013-05-16 00:00:00,3975,0.0,5
2726,224060,,,,-1,2457,,4
2727,239350,Indie,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Aug, 2013'}",2013-08-08 00:00:00,3891,1.0,68
2728,249630,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '1 Feb, 2018'}",2018-02-01 00:00:00,2253,0.0,3
2729,250050,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Apr, 2014'}",2014-04-17 00:00:00,3639,0.0,2
2730,252410,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '5 Dec, 2013'}",2013-12-05 00:00:00,3772,0.0,14
