ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas
957440,"Adventure, RPG, Strategy","Single-player, Family Sharing",,0.0,0
449960,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,21
1151080,"Free to Play, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards",,0.0,1
1390680,"Free to Play, Audio Production",In-App Purchases,"{'coming_soon': False, 'date': '9 Oct, 2020'}",0.0,3
1614730,"Indie, Simulation, Strategy",Single-player,"{'coming_soon': False, 'date': '24 Jun, 2021'}",0.0,1
2244800,"Action, Adventure, Indie, RPG, Strategy",Single-player,"{'coming_soon': False, 'date': '8 Jun, 2023'}",0.0,1
2321580,"Action, Adventure, Indie","Single-player, Full controller support","{'coming_soon': False, 'date': '22 Sep, 2023'}",0.0,7
2488510,"Action, Casual, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Oct, 2023'}",0.0,43
1026420,"Indie, RPG, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet","{'coming_soon': False, 'date': '2 Oct, 2019'}",0.0,9
2586870,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing","{'coming_soon': False, 'date': '29 Sep, 2023'}",0.0,0
207210,,,,,4
666330,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '1 Dec, 2017'}",0.0,0
293840,"Action, Indie","Multi-player, Cross-Platform Multiplayer, Steam Workshop, Partial Controller Support, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '30 Jun, 2014'}",1.0,0
300760,"Action, Indie, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '1 Oct, 2015'}",0.0,0
362610,"Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '25 May, 2015'}",0.0,0
368750,,,,,0
388420,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '21 Aug, 2015'}",0.0,1
424830,"Action, Indie, Free to Play","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together","{'coming_soon': False, 'date': '18 Mar, 2016'}",1.0,0
453980,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '23 Mar, 2016'}",0.0,0
1240290,"Action, Free to Play, Indie, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases","{'coming_soon': False, 'date': '4 Mar, 2020'}",1.0,2
1131080,"Action, Casual, Indie, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Steam Cloud, Stats, Steam Leaderboards","{'coming_soon': False, 'date': '7 May, 2021'}",1.0,8
338060,Casual,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '21 Jan, 2015'}",0.0,0
429680,"Free to Play, Indie, Massively Multiplayer, Strategy","Single-player, Multi-player, MMO, Steam Achievements, Steam Trading Cards","{'coming_soon': False, 'date': '1 Feb, 2016'}",1.0,3
648580,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2018'}",0.0,7
570780,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '7 Sep, 2017'}",0.0,9
1111450,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Aug, 2019'}",0.0,0
22130,Strategy,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '23 Jan, 2009'}",1.0,81
404530,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '13 Sep, 2017'}",1.0,1
1106840,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 May, 2020'}",1.0,546
2530670,"Action, Indie, Simulation, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support","{'coming_soon': False, 'date': '14 Sep, 2023'}",1.0,41
1008210,"Adventure, Casual, Indie, RPG, Simulation, Free to Play","Single-player, Steam Achievements, Steam Cloud","{'coming_soon': False, 'date': '30 Mar, 2020'}",0.0,1
1568940,"Casual, Indie, RPG, Strategy, Free to Play","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards","{'coming_soon': False, 'date': '15 Sep, 2021'}",0.0,2
2624740,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '4 Nov, 2023'}",0.0,4
1497640,"Casual, Free to Play, Indie, Strategy","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Steam Cloud","{'coming_soon': False, 'date': '14 Sep, 2022'}",1.0,5
381870,Indie,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '22 Jun, 2015'}",1.0,1
453670,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '11 Apr, 2016'}",0.0,0
473140,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '10 Jun, 2016'}",0.0,0
529240,"Action, Casual, Indie, Early Access","Single-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '28 Apr, 2017'}",0.0,3
562730,"Action, Adventure, Casual, Indie, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '3 Mar, 2020'}",0.0,0
604780,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Mar, 2017'}",0.0,0
606860,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '14 Mar, 2017'}",0.0,0
610730,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '17 Aug, 2020'}",1.0,0
628950,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '24 Apr, 2017'}",0.0,1
634340,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '19 Mar, 2018'}",0.0,1
3380,Casual,"Single-player, Family Sharing","{'coming_soon': False, 'date': '30 Aug, 2006'}",0.0,37
214700,"Adventure, Casual, Indie","Single-player, Commentary available, Family Sharing","{'coming_soon': False, 'date': '20 Aug, 2012'}",0.0,0
212700,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '13 Dec, 2012'}",1.0,0
111900,"Action, Strategy","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '29 Aug, 2013'}",1.0,0
252830,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '7 Jul, 2014'}",0.0,0
242980,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '1 Oct, 2013'}",0.0,2
262490,"Animation & Modeling, Design & Illustration, Web Publishing",Single-player,"{'coming_soon': False, 'date': '7 Mar, 2014'}",0.0,16
262900,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '10 Jun, 2014'}",0.0,0
264340,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '24 Feb, 2014'}",0.0,0
265670,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '9 Dec, 2014'}",0.0,0
274230,"Action, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","{'coming_soon': False, 'date': '30 Jun, 2015'}",0.0,2
274290,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '24 Jul, 2014'}",0.0,2
300540,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 May, 2014'}",0.0,0
311480,"Action, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '25 Jul, 2014'}",1.0,1
358090,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '5 Jun, 2015'}",0.0,0
364230,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '8 Aug, 2016'}",0.0,0
561770,"Sexual Content, Violent, Gore, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '28 Apr, 2017'}",0.0,0
680830,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Aug, 2020'}",0.0,0
1102130,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '13 Feb, 2020'}",0.0,5
1353270,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Nov, 2020'}",0.0,6
1862660,"Casual, Indie","Single-player, Family Sharing","{'coming_soon': False, 'date': '16 May, 2022'}",0.0,1
300820,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2014'}",1.0,17
370090,Sports,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Commentary available, Family Sharing","{'coming_soon': False, 'date': '15 Jul, 2015'}",1.0,1
382140,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2015'}",0.0,16
477290,Indie,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2016'}",1.0,0
670350,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Jul, 2018'}",0.0,0
41050,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '30 Aug, 2019'}",1.0,9
201480,"Action, Indie, RPG","Single-player, Family Sharing","{'coming_soon': False, 'date': '24 Oct, 2011'}",0.0,0
222520,"Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, Cross-Platform Multiplayer","{'coming_soon': False, 'date': '27 Feb, 2013'}",1.0,56
280620,,,,,43
311260,"RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Jun, 2022'}",1.0,318
297210,"Casual, Free to Play, Indie, RPG, Strategy",Single-player,"{'coming_soon': False, 'date': '5 May, 2014'}",0.0,0
39650,"Simulation, Strategy","Single-player, Family Sharing","{'coming_soon': False, 'date': '24 Jun, 2010'}",0.0,13
39660,"Simulation, Strategy","Single-player, Family Sharing","{'coming_soon': False, 'date': '24 Jun, 2010'}",0.0,5
39680,"Simulation, Strategy","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Jul, 2010'}",0.0,100
345790,"Casual, Indie, Simulation","Single-player, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2015'}",0.0,0
352160,"Action, Free to Play, Indie","Single-player, Full controller support","{'coming_soon': False, 'date': '23 Jun, 2015'}",0.0,0
380360,"Action, Casual, Free to Play, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards","{'coming_soon': False, 'date': '17 Jul, 2015'}",0.0,20
2700,"Simulation, Strategy","Single-player, Family Sharing","{'coming_soon': False, 'date': '12 Mar, 2008'}",0.0,61
285310,,,"{'coming_soon': False, 'date': '21 May, 2014'}",,323
521150,,,"{'coming_soon': False, 'date': '30 Apr, 2020'}",,30
322780,,,"{'coming_soon': False, 'date': '24 May, 2017'}",,0
643980,,,"{'coming_soon': False, 'date': '4 Jan, 2018'}",,0
707030,,,"{'coming_soon': False, 'date': '20 Apr, 2022'}",,50
765810,,,"{'coming_soon': False, 'date': '17 Nov, 2020'}",,32
825580,,,"{'coming_soon': False, 'date': '12 Jun, 2018'}",,0
841500,,,"{'coming_soon': False, 'date': '27 Apr, 2018'}",,0
949290,,,"{'coming_soon': False, 'date': '22 Apr, 2022'}",,29
1318690,,,"{'coming_soon': False, 'date': '7 Jun, 2020'}",,321
1454160,,,"{'coming_soon': False, 'date': '16 May, 2022'}",,0
1519890,,,"{'coming_soon': False, 'date': '25 Mar, 2021'}",,0
1615290,"Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '29 Apr, 2022'}",0.0,18
