ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased
351250,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '11 Jun, 2015'}",1.0,0,499,0
351450,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '1 Jun, 2015'}",0.0,0,199,0
325060,Indie,"Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '10 Mar, 2015'}",0.0,0,499,0
352120,"Action, Simulation","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '23 Apr, 2015'}",0.0,0,399,0
352130,"Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '28 May, 2015'}",0.0,0,499,0
352140,"Casual, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '9 Apr, 2015'}",0.0,1,599,0
352190,Strategy,"Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '12 Mar, 2015'}",1.0,1,999,0
352440,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '19 Jan, 2016'}",0.0,0,499,0
352580,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'date': '5 Aug, 2015'}",0.0,0,999,0
347440,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, VR Support, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '27 Feb, 2015'}",0.0,1,1999,0
352610,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '24 Mar, 2015'}",0.0,0,599,0
352900,"Action, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '26 Aug, 2015'}",1.0,0,999,0
353090,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '13 Mar, 2015'}",1.0,13,499,0
358360,Action,"Single-player, Partial Controller Support, Family Sharing","{'date': '5 May, 2014'}",0.0,0,499,0
353600,"Adventure, Indie, RPG","Single-player, Family Sharing","{'date': '17 Mar, 2015'}",0.0,0,199,0
310810,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '3 Mar, 2015'}",1.0,0,0,0
353980,Adventure,"Single-player, Steam Trading Cards, Family Sharing","{'date': '21 May, 2015'}",0.0,0,799,0
353990,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '26 Aug, 2016'}",0.0,0,999,0
354030,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '8 Dec, 2015'}",0.0,0,199,0
351480,"Indie, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play Together, Family Sharing","{'date': '26 Jun, 2015'}",1.0,0,2499,0
354230,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Family Sharing","{'date': '3 Jul, 2015'}",1.0,0,999,0
354310,"Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '26 Mar, 2015'}",0.0,1,174,0
354400,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Commentary available, Family Sharing","{'date': '2 Sep, 2016'}",0.0,0,499,0
354620,"Action, Casual, Indie","Multi-player, Shared/Split Screen, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '11 Jun, 2015'}",1.0,0,299,0
354730,"Casual, RPG","Single-player, Full controller support, Family Sharing","{'date': '27 Mar, 2015'}",0.0,1,499,0
354740,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '15 Jan, 2016'}",0.0,2,1499,0
354930,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '15 Apr, 2015'}",0.0,0,99,0
355080,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together","{'date': '2 Apr, 2015'}",1.0,0,0,0
355240,"Action, Indie","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '8 Jun, 2015'}",1.0,0,899,0
355350,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '19 Aug, 2015'}",0.0,0,999,0
355530,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '8 May, 2015'}",0.0,0,999,0
355560,"Action, Adventure, Indie, Racing","Single-player, Family Sharing","{'date': '3 Mar, 2016'}",0.0,0,799,0
355760,"Adventure, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'date': '12 Mar, 2015'}",0.0,0,199,0
355810,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '23 Jun, 2015'}",0.0,0,499,0
355860,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, VR Support, Steam Cloud, Family Sharing","{'date': '14 Sep, 2015'}",0.0,0,1999,0
355910,"Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing","{'date': '25 Sep, 2015'}",0.0,0,299,0
328650,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'date': '15 Apr, 2015'}",1.0,0,99,0
356390,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '28 Jan, 2016'}",0.0,0,699,0
352620,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '21 May, 2015'}",1.0,1,999,0
356530,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '3 Apr, 2015'}",0.0,0,1499,0
356730,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,499,0
357120,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,199,0
357370,Indie,"Single-player, Steam Trading Cards",,0.0,0,0,0
357490,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing",,0.0,0,499,0
357720,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,0,499,0
357830,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play Together",,1.0,0,0,0
357890,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,271,0
358030,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299,0
234920,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,1499,0
358130,"Indie, RPG, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,1.0,35,299,0
358650,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,0,999,0
358830,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,899,0
358960,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,299,0
359100,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,6,2499,0
359140,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing",,0.0,0,999,0
359250,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,799,0
359260,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,699,0
359280,"Action, Adventure, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,0,499,0
359300,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,0,399,0
348300,"Action, Adventure, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing",,0.0,4,499,0
359670,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,104,0
360030,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,499,0
360040,"Casual, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,599,0
360450,"Action, Indie, Simulation","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,499,0
361200,"Adventure, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,1799,0
361600,"Action, Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,1299,0
361830,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0
361890,Strategy,"Single-player, Steam Trading Cards, Family Sharing",,0.0,0,49,0
362130,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,76,0
362140,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,76,0
362290,"Adventure, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,0,999,0
344410,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,1,499,0
362810,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing",,1.0,0,499,0
363180,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Includes level editor, Family Sharing",,0.0,1,599,0
363270,"Action, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,799,0
363460,"Action, Indie, Racing","Single-player, Steam Achievements, VR Supported, Steam Trading Cards, VR Support, Partial Controller Support, Family Sharing",,0.0,0,199,0
363940,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,1,69,0
363980,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,999,0
364200,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,1,999,0
364350,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,99,0
364480,"Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,499,0
364660,"Casual, Indie","Single-player, Steam Trading Cards, Steam Workshop, Includes level editor, Family Sharing",,0.0,0,499,0
364790,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing",,0.0,0,299,0
364830,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Stats, Steam Leaderboards",,0.0,0,0,0
364840,"Action, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,0,0
364890,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,999,0
329460,"Action, Adventure, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,1,999,0
365020,"Action, Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,159,0
365120,"Action, Adventure, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,0,99,0
365440,"Animation & Modeling, Design & Illustration, Education","Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor",,0.0,0,0,0
365480,"RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,374,0
352640,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,0,999,0
365800,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, VR Support, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing",,0.0,0,499,0
365860,Action,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,299,0
365880,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,99,0
366180,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,0,99,0
366600,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,0,0
366620,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,699,0
366670,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,139,0
367010,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,1199,0
364900,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,499,0
367140,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,199,0
367350,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,399,0
367430,"Action, Casual, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,899,0
363580,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Stats",,0.0,0,0,0
