ID del juego,Géneros,Categorías,Multiplayer
666100,"Action, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",0.0
718650,"Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing",1.0
842150,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Stats",0.0
846030,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
858260,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",0.0
873940,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.0
885000,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, In-App Purchases, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",1.0
916100,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards, Family Sharing",1.0
938560,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",0.0
998740,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
1069030,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",0.0
1101120,"Action, Simulation, Early Access","Single-player, Steam Achievements, Family Sharing",0.0
1103860,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, VR Only, Family Sharing",1.0
1142080,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",0.0
1290330,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",0.0
1301930,"Action, Casual, Simulation","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Remote Play Together, Family Sharing",1.0
1433860,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.0
1549850,"Indie, Simulation, Sports, Early Access","Single-player, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing",0.0
1662210,"Indie, Simulation, Strategy, Early Access","Single-player, Family Sharing",0.0
1736550,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing",0.0
1843760,"Casual, Strategy","Single-player, Steam Achievements, Family Sharing",0.0
1859290,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",0.0
1906020,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
2066020,"Action, Indie, RPG, Early Access","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",0.0
2328750,"Action, Adventure, Casual, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",1.0
1194810,"Action, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Family Sharing",1.0
2287220,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",0.0
2499470,"Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",0.0
2529170,"Casual, Indie, RPG, Simulation, Early Access","Single-player, Family Sharing",0.0
2477340,"Adventure, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",0.0
1351240,Simulation,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",0.0
244050,"Free to Play, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Stats",1.0
324140,"Action, Casual","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",1.0
420000,Simulation,"Single-player, Family Sharing",0.0
477130,Indie,"Single-player, VR Only",0.0
1594940,"Adventure, Casual, Indie, RPG, Simulation, Early Access","Single-player, Full controller support, Family Sharing",0.0
1883260,"Action, Casual, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.0
214630,,,
214640,,,
397080,,,
503620,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",0.0
811890,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",0.0
1250870,"Adventure, Free to Play, Indie","Single-player, Steam Achievements",0.0
2075720,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing",0.0
1294810,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, HDR available, Family Sharing",1.0
3800,Action,"Single-player, Steam Trading Cards, Family Sharing",0.0
9740,Adventure,"Single-player, Family Sharing",0.0
13230,Action,"Single-player, Multi-player, Steam Trading Cards, Family Sharing",1.0
11900,,,
21300,"Indie, Casual","Single-player, Steam Achievements, Family Sharing",0.0
20710,"Action, Indie, Strategy","Single-player, Steam Achievements, Family Sharing",0.0
18500,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",0.0
15400,"Strategy, Indie","Single-player, Steam Achievements, Family Sharing",0.0
23120,,,
25700,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",1.0
40420,"Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Includes level editor, Remote Play Together, Family Sharing",1.0
32200,"Action, Indie, Racing, Sports","Single-player, Multi-player, Steam Achievements, Family Sharing",1.0
37500,"Indie, Casual","Single-player, Multi-player, Co-op, Steam Achievements, Steam Leaderboards, Family Sharing",1.0
3170,"RPG, Strategy","Single-player, Steam Cloud, Family Sharing",0.0
35010,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",0.0
35070,Casual,"Single-player, Family Sharing",0.0
205650,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",0.0
45100,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
6600,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",0.0
27800,Indie,"Single-player, Family Sharing",0.0
44200,,,
46000,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
45000,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",1.0
27920,"Action, Indie","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",1.0
19030,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
50820,Indie,"Single-player, Family Sharing",0.0
45400,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",0.0
42640,Racing,"Single-player, Multi-player, Partial Controller Support, Family Sharing",1.0
33680,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",0.0
42650,,,
47000,"Adventure, Casual","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing",0.0
41800,"Indie, Simulation, Strategy","Single-player, Multi-player, Steam Trading Cards, Family Sharing",1.0
63600,,,
24420,Indie,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing",0.0
46600,"Action, Casual, Indie","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",1.0
50000,"Indie, Racing","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",0.0
2450,Action,"Single-player, Multi-player, Steam Achievements, Family Sharing",1.0
62000,"Action, Casual","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",0.0
27000,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",0.0
47900,,,
92300,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",0.0
51060,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.0
57700,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
47800,Strategy,"Single-player, Multi-player, Steam Achievements, Partial Controller Support, Family Sharing",1.0
15500,"Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",0.0
35460,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",0.0
249610,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",1.0
95300,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Remote Play Together, Family Sharing",1.0
104100,"Action, Indie, Strategy","Single-player, Family Sharing",0.0
97000,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Family Sharing",0.0
55040,"Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Stats, Remote Play Together, Family Sharing",1.0
92200,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
80310,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing",0.0
200910,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.0
202410,"Action, Indie","Single-player, Steam Achievements, Stats, Family Sharing",0.0
107600,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards",0.0
200900,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",0.0
102200,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",0.0
80330,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.0
80340,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.0
80360,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing",0.0
18120,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
111100,"Casual, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing",0.0
108500,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Family Sharing",0.0
205690,"Adventure, Indie","Single-player, Family Sharing",0.0
42170,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",1.0
205870,"Indie, Casual","Single-player, Family Sharing",0.0
15060,Action,"Single-player, Family Sharing",0.0
207420,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
207320,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
70500,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
208400,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing",0.0
207430,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.0
207530,"Action, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",0.0
209370,Indie,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0.0
18040,"Action, Indie, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",1.0
