ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas
439930,"Action, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '15 Feb, 2016'}",0,2,99,0,
454100,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '27 May, 2016'}",0,0,399,0,
464070,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '19 Sep, 2016'}",1,0,699,0,
464230,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '25 Apr, 2016'}",0,0,99,0,
469890,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '17 May, 2016'}",0,0,99,0,
485920,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '29 Jul, 2016'}",0,0,199,0,
490910,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '30 Dec, 2016'}",0,1,99,0,
495570,"Action, Adventure, Casual, Indie, Racing, Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Stats, Steam Leaderboards, Includes level editor, Commentary available, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '8 Dec, 2016'}",1,1,99,0,
503830,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","{'date': '25 Aug, 2016'}",0,0,199,0,
506760,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Family Sharing","{'date': '28 Sep, 2016'}",0,0,499,0,
512550,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '9 Sep, 2016'}",0,1,99,0,
513980,"Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '14 Aug, 2016'}",1,0,199,0,
521430,Indie,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '25 Aug, 2016'}",0,1,499,0,
521590,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'date': '18 Sep, 2017'}",0,0,55,0,
527710,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '21 Oct, 2016'}",0,1,499,0,
527800,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': 'Sep 12, 2016'}",0,0,99,0,
529900,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '27 Dec, 2016'}",0,0,199,0,
530540,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '20 Sep, 2016'}",0,1,99,0,
533340,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': 'Oct 19, 2016'}",0,0,99,0,
540190,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '13 Dec, 2017'}",0,0,499,0,
540900,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '2 Jan, 2017'}",0,0,99,0,
541920,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '13 Oct, 2016'}",0,0,499,0,
542880,"Action, Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'date': '26 Oct, 2016'}",0,0,499,0,
545470,"Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '21 Oct, 2016'}",1,0,499,0,
545690,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '7 Nov, 2016'}",0,1,99,0,
550810,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '14 Nov, 2016'}",1,0,99,0,
555930,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '22 Nov, 2016'}",0,1,99,0,
557030,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '5 Jan, 2017'}",0,0,399,0,
559960,"Action, Adventure, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '10 Jan, 2017'}",0,0,99,0,
562640,"Adventure, Casual, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","{'date': '15 Mar, 2017'}",0,0,299,0,
567150,"Action, Adventure, Casual, Simulation, Sports","Single-player, Steam Trading Cards, Family Sharing","{'date': '27 Jul, 2018'}",0,0,499,0,
575750,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '19 Jan, 2017'}",0,0,99,0,
575760,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '27 Jan, 2017'}",0,0,99,0,
575780,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '11 Feb, 2017'}",0,0,99,0,
575860,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '23 Apr, 2017'}",0,2,99,0,
575890,"Casual, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '17 Oct, 2017'}",0,1,499,0,
576050,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '20 Jan, 2017'}",0,0,99,0,
581200,"Indie, Racing","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '2 Aug, 2017'}",0,0,399,0,
581600,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '15 Feb, 2017'}",0,0,99,0,
585560,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '31 Jan, 2017'}",0,0,99,0,
585950,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '10 Feb, 2017'}",0,0,199,0,
586130,"Casual, Indie, Racing","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '15 Aug, 2017'}",0,0,199,0,
589640,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '20 Feb, 2017'}",0,0,299,0,
592060,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '11 Apr, 2017'}",0,0,399,0,
594720,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '7 Mar, 2017'}",0,0,99,0,
595780,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '31 Mar, 2017'}",0,0,499,0,
601240,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '31 Mar, 2017'}",0,0,99,0,
603060,"Action, Adventure, Casual, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '27 Oct, 2017'}",0,0,99,0,
607210,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '17 May, 2017'}",0,0,499,0,
610810,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '6 Apr, 2017'}",0,1,99,0,
614950,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '18 Jan, 2018'}",0,0,199,0,
614960,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '1 Jun, 2017'}",1,0,77,0,
617710,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '7 Apr, 2017'}",0,0,99,0,
619740,"Gore, Adventure, Indie","Single-player, Steam Trading Cards, Commentary available, Family Sharing","{'date': '17 Apr, 2017'}",0,0,69,0,
621150,RPG,"Single-player, Steam Trading Cards, Family Sharing","{'date': '19 Apr, 2017'}",0,0,99,0,
623550,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '26 May, 2017'}",0,0,99,0,
627950,RPG,"Single-player, Steam Trading Cards, Family Sharing","{'date': '8 May, 2017'}",0,0,99,0,
631830,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '5 Apr, 2018'}",0,0,99,0,
635850,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '2 Jun, 2017'}",0,0,499,0,
635880,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '26 Mar, 2018'}",0,1,499,0,
648120,"Casual, Indie","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Trading Cards, Stats, Family Sharing","{'date': '19 Jun, 2017'}",1,1,99,0,
715010,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '13 Oct, 2017'}",0,0,99,0,
754120,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '6 Dec, 2017'}",0,3,499,0,
813540,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '8 Jun, 2018'}",0,0,499,0,
993740,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '20 Dec, 2018'}",0,1,199,0,
715210,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '31 May, 2018'}",0,0,299,0,
1046820,Indie,"Single-player, Steam Achievements, Captions available, Family Sharing","{'date': '3 Apr, 2019'}",0,15,299,0,
1157750,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '16 Oct, 2019'}",0,1,199,0,
1252560,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '13 Mar, 2020'}",0,1,99,0,
1334000,"Casual, Indie, Simulation, Sports","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '12 Apr, 2021'}",0,4,38,0,
1334010,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '14 Jun, 2021'}",0,1,41,0,
362400,Strategy,"Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Family Sharing","{'date': '29 Apr, 2015'}",1,0,99,0,
246700,"Action, Indie","Single-player, Multi-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Commentary available, Family Sharing","{'date': '28 Jan, 2014'}",1,0,0,0,
296630,"Action, Adventure, Free to Play, Indie","Single-player, Steam Achievements, Captions available, Steam Cloud","{'date': '26 Sep, 2014'}",0,1,0,0,
302010,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '18 Nov, 2014'}",0,0,999,0,
422970,"Action, Indie","Single-player, Family Sharing","{'date': '18 Feb, 2016'}",0,23,999,0,
432470,"Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '22 Feb, 2016'}",0,0,99,0,
436320,"Action, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, VR Support, SteamVR Collectibles, Steam Cloud, Family Sharing",,1,4,3999,0,
457420,"Action, Free to Play, Indie, Simulation","Single-player, Tracked Controller Support, VR Only",,0,2,0,0,
752480,"Action, Adventure","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing",,0,2,2999,0,
810500,"Action, Casual, Indie, Sports","Single-player, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,0,3,1999,0,
844040,"Action, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards, Family Sharing",,1,6,1999,0,
954850,"Indie, Simulation, Early Access","Single-player, Family Sharing",,0,762,4999,0,
1037020,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '21 Oct, 2020'}",0,13,1699,0,
1079800,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0,14,2999,0,
1170060,"Action, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,6,1999,0,
844380,"Action, Adventure, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing",,0,0,1990,0,
1222580,"Free to Play, Indie, Utilities","Single-player, Multi-player, Steam Cloud",,1,5,0,0,
976800,"Action, Adventure, Free to Play, Massively Multiplayer, RPG, Early Access","Multi-player, PvP, Online PvP",,1,1,0,0,
1292040,"Action, Adventure, Massively Multiplayer, Simulation, Sports","Single-player, Multi-player, Tracked Controller Support, VR Only, Family Sharing",,1,2,1999,0,
1296610,"Casual, Indie, RPG, Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0,627,1399,0,
1055210,"Action, Free to Play, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together",,1,0,0,0,
1358140,"Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards, Family Sharing",,0,10,2499,0,
1512590,"Action, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1,4,1499,0,
1514950,"Action, Indie, Racing","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing",,0,1,1599,0,
1583230,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,153,3999,0,
1592190,"Action, Adventure, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing",,0,243,3999,0,
1608470,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Full controller support, Steam Cloud, Stats, Family Sharing",,1,2,1999,0,
1674780,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,9,1999,0,
1717770,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,13,999,0,
1743850,"Action, Indie","Single-player, Steam Achievements, Family Sharing","{'date': '19 Sep, 2022'}",0,7,1499,0,
1316910,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1,7,2999,0,
