ID del juego,Géneros,Categorías
508950,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
509170,"Action, Casual, Indie, Simulation","Single-player, VR Only, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
509390,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
509570,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
509600,"Action, Adventure, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
509910,"RPG, Strategy","Single-player, Steam Trading Cards, Captions available, Family Sharing"
509920,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
509960,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing"
510590,Adventure,"Single-player, Steam Trading Cards, Family Sharing"
510620,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
510650,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
510780,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
511160,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
511380,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
511390,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
511430,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
511470,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
511630,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
511670,,
511750,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Family Sharing"
511820,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Turn Notifications, Remote Play Together, Family Sharing"
511330,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
512250,"Indie, Simulation","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
512420,"Action, Indie, RPG, Early Access","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing"
512600,Adventure,"Single-player, Steam Trading Cards, Family Sharing"
512700,"Action, Adventure, Indie","Single-player, Co-op, Steam Trading Cards, Partial Controller Support, Family Sharing"
512740,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
512770,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
513320,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Family Sharing"
513370,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Family Sharing"
513580,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing"
513610,"Action, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing"
513840,"Action, Indie","Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing"
513880,"Action, Casual, Indie, Massively Multiplayer, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
513960,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
513970,,
514090,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
514220,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing"
514240,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
514290,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing"
514340,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing"
514620,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing"
514810,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing"
514990,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Remote Play on TV, Remote Play Together, Family Sharing"
515650,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
515910,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
516010,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
516560,"Adventure, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
516840,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
516920,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing"
517010,"Violent, Gore, Action, Adventure, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
517110,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
517360,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
517470,"Casual, Indie","Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
517660,"Action, Indie","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
518280,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
518650,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
518670,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
519870,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
492610,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
519990,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
520290,"Action, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
520820,"Adventure, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
521100,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
521130,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
521210,Indie,"Single-player, Steam Trading Cards, Family Sharing"
521280,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
521540,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
521580,Indie,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
521980,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
522010,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Commentary available, Family Sharing"
522080,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing"
522220,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Family Sharing"
522490,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing"
522890,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
522990,"Casual, Indie",Single-player
523210,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
523730,"Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
523780,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
521000,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing"
517330,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
525330,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Remote Play Together, Family Sharing"
525600,"Adventure, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
526490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
517190,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing"
526750,"Violent, Gore, Adventure, Casual, Indie, Strategy","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing"
527380,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
527420,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
527510,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing"
483420,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
527810,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
528070,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
528180,"Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Turn Notifications, Remote Play Together, Family Sharing"
