ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas,Fecha,Dias_Pasados,Minutos jugadas Totales
1333350,"Adventure, RPG, Strategy, Free to Play","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases","{'date': '14 Aug, 2020'}",1.0,469,0,1,,14/08/2020 00:00,1333,45
1463920,"Casual, Indie, Free to Play","Single-player, Steam Achievements, Steam Cloud","{'date': '15 Jan, 2021'}",0.0,64,0,0,,15/01/2021 00:00,1179,1
1535560,"Casual, Free to Play, Indie, RPG, Simulation, Early Access","Single-player, Steam Achievements, In-App Purchases","{'date': '25 Aug, 2022'}",0.0,2382,0,1,,25/08/2022 00:00,592,52
1540960,"Free to Play, Indie, Strategy","Single-player, Steam Achievements, In-App Purchases, Steam Cloud","{'date': '2 Feb, 2023'}",0.0,274,0,1,,02/02/2023 00:00,431,1
1269260,Strategy,"Single-player, Multi-player, PvP, Online PvP, Family Sharing",{'date': ''},1.0,3,0,0,,-1,708,12849
1641650,"Free to Play, Simulation","Single-player, Multi-player, PvP, Online PvP, In-App Purchases","{'date': '23 Jun, 2021'}",1.0,383,0,1,,23/06/2021 00:00,1020,767
1022310,"Casual, Strategy","Multi-player, PvP, Online PvP, Family Sharing","{'date': '21 Apr, 2020'}",1.0,4,2999,0,,21/04/2020 00:00,1448,660
1353300,"Casual, Indie, Strategy, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases","{'date': '21 Dec, 2020'}",0.0,1177,0,1,,21/12/2020 00:00,1204,56233
1690710,"Adventure, Indie, RPG, Strategy, Free to Play, Early Access","Single-player, Steam Achievements, In-App Purchases, Steam Cloud","{'date': '22 Jul, 2022'}",0.0,1579,0,1,,22/07/2022 00:00,626,1
1777760,"Free to Play, Sports","Single-player, Steam Achievements, In-App Purchases","{'date': '26 Nov, 2021'}",0.0,343,0,1,,26/11/2021 00:00,864,4002
937310,"Free to Play, Indie, Strategy","Single-player, Steam Achievements, Includes level editor","{'date': '6 May, 2021'}",0.0,185,0,0,,06/05/2021 00:00,1068,1938
1878910,"Casual, Indie, Simulation","Single-player, Steam Cloud","{'date': '13 Jan, 2023'}",0.0,31,0,0,,13/01/2023 00:00,451,82
1891700,"Action, Casual, Indie, RPG, Free to Play","Single-player, Steam Achievements, In-App Purchases, Steam Cloud","{'date': '17 Mar, 2022'}",0.0,2249,0,1,,17/03/2022 00:00,753,2446
1964220,"Adventure, Casual, Indie, RPG, Simulation, Free to Play","Single-player, Steam Achievements, In-App Purchases, Stats","{'date': '23 Aug, 2022'}",0.0,151,0,1,,23/08/2022 00:00,594,1
1985170,"Strategy, Free to Play, Early Access","Single-player, Multi-player, PvP, Online PvP, In-App Purchases","{'date': '19 Oct, 2023'}",1.0,195,0,1,,19/10/2023 00:00,172,416
1990690,"Casual, Simulation, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Stats","{'date': '2 Feb, 2023'}",0.0,125,0,1,,02/02/2023 00:00,431,34
2066550,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements","{'date': '26 Jul, 2022'}",0.0,27,0,0,,26/07/2022 00:00,622,100
2067850,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases","{'date': '16 May, 2023'}",1.0,124,0,1,,16/05/2023 00:00,328,14475
1117350,Action,"Multi-player, PvP, Online PvP, Family Sharing","{'date': '24 Jan, 2023'}",1.0,2,0,0,,24/01/2023 00:00,440,12
1582500,"Indie, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Family Sharing","{'date': '20 Oct, 2022'}",1.0,1,0,0,,20/10/2022 00:00,536,1
2333480,"Massively Multiplayer, RPG, Strategy, Free to Play","Single-player, Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases","{'date': '9 Jan, 2024'}",1.0,561,0,1,,09/01/2024 00:00,90,193
2349820,"Action, Adventure, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Steam Achievements, In-App Purchases, Remote Play Together","{'date': '17 May, 2023'}",1.0,9643,0,1,,17/05/2023 00:00,327,482
2368470,"Casual, Indie, Free to Play","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards","{'date': '16 Nov, 2023'}",0.0,45,0,0,,16/11/2023 00:00,144,589
544610,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '31 Aug, 2017'}",1.0,82,3999,0,,31/08/2017 00:00,2412,1934
226620,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '18 Apr, 2023'}",0.0,20,1499,0,,18/04/2023 00:00,356,3240
2391710,"Action, Adventure, Casual, Indie, RPG, Simulation, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Cloud","{'date': '10 Nov, 2023'}",1.0,93,0,0,,10/11/2023 00:00,150,1355
1092040,"Action, Indie","Single-player, Full controller support","{'date': '15 Dec, 2020'}",0.0,0,0,0,,15/12/2020 00:00,1210,1
443910,Simulation,"Single-player, Full controller support, Steam Cloud, Family Sharing","{'date': '16 Jun, 2016'}",0.0,3,3999,0,,16/06/2016 00:00,2853,9860
2484110,"Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases","{'date': '6 Dec, 2023'}",1.0,1635,0,1,,06/12/2023 00:00,124,405
2529130,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud","{'date': '31 Aug, 2023'}",0.0,18,0,0,,31/08/2023 00:00,221,139
2594640,"Action, Adventure, RPG, Simulation",Single-player,"{'date': '8 Dec, 2023'}",0.0,41,0,0,,08/12/2023 00:00,122,720
2140510,"Casual, Indie, RPG, Strategy, Free to Play","Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases","{'date': '25 Aug, 2023'}",1.0,544,0,1,,25/08/2023 00:00,227,7891
630360,"Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Captions available","{'date': '19 Jul, 2017'}",0.0,0,0,0,,19/07/2017 00:00,2455,246
1188260,"Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud","{'date': '22 Dec, 2019'}",0.0,5,0,0,,22/12/2019 00:00,1569,13
1035510,"Action, Adventure, Casual, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '8 Dec, 2020'}",1.0,40,324,0,,08/12/2020 00:00,1217,1098
311250,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Cloud, Family Sharing","{'date': '17 Sep, 2014'}",0.0,0,999,0,,17/09/2014 00:00,3491,433
7860,Action,"Single-player, Multi-player, Steam Cloud, Family Sharing","{'date': '20 May, 2009'}",1.0,4,499,0,,20/05/2009 00:00,5437,429
32330,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'date': '8 Jul, 2009'}",1.0,60,1999,0,,08/07/2009 00:00,5388,4612
21120,Action,"Single-player, Family Sharing","{'date': '21 May, 2010'}",0.0,7,5499,0,,21/05/2010 00:00,5071,1163
42670,Action,"Single-player, Multi-player, Family Sharing","{'date': '30 Jun, 2010'}",1.0,10,2999,0,,30/06/2010 00:00,5031,1247
63950,Simulation,"Single-player, Multi-player, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Stats, Family Sharing","{'date': '19 Jul, 2011'}",1.0,0,0,0,,19/07/2011 00:00,4647,43
57900,Action,"Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '9 Jun, 2011'}",1.0,46,1999,0,,09/06/2011 00:00,4687,8101
12130,Action,"Single-player, Family Sharing","{'date': '6 Jan, 2011'}",0.0,34,999,0,,06/01/2011 00:00,4841,2516
