ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Fecha,Dias_Pasados
349140,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '1 Jul, 2015'}",0,1,799,0,01/07/2015 00:00,3204
349220,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '27 Aug, 2015'}",0,5,999,0,27/08/2015 00:00,3147
349250,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing","{'date': '19 Apr, 2018'}",0,0,1499,0,19/04/2018 00:00,2181
349260,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '19 Feb, 2015'}",1,0,999,0,19/02/2015 00:00,3336
349690,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '6 Mar, 2015'}",0,0,499,0,06/03/2015 00:00,3321
349840,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud","{'date': '13 Oct, 2015'}",1,0,0,0,13/10/2015 00:00,3100
349950,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '11 Feb, 2015'}",0,0,199,0,11/02/2015 00:00,3344
350070,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '22 Apr, 2015'}",0,3,799,0,22/04/2015 00:00,3274
346510,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'date': '12 Feb, 2015'}",0,0,0,0,12/02/2015 00:00,3343
350740,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '19 Jan, 2016'}",1,1,799,0,19/01/2016 00:00,3002
350970,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '24 Aug, 2015'}",0,0,999,0,24/08/2015 00:00,3150
351050,"Simulation, Sports","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '8 Jul, 2015'}",1,0,999,0,08/07/2015 00:00,3197
351060,"Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '26 Oct, 2015'}",0,0,99,0,26/10/2015 00:00,3087
351090,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '18 May, 2015'}",0,14,999,0,18/05/2015 00:00,3248
351240,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '27 Mar, 2015'}",0,0,79,0,27/03/2015 00:00,3300
351250,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '11 Jun, 2015'}",1,0,499,0,11/06/2015 00:00,3224
351450,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '1 Jun, 2015'}",0,0,199,0,01/06/2015 00:00,3234
325060,Indie,"Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '10 Mar, 2015'}",0,0,499,0,10/03/2015 00:00,3317
352120,"Action, Simulation","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '23 Apr, 2015'}",0,0,399,0,23/04/2015 00:00,3273
352130,"Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '28 May, 2015'}",0,0,499,0,28/05/2015 00:00,3238
352140,"Casual, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '9 Apr, 2015'}",0,1,599,0,09/04/2015 00:00,3287
352190,Strategy,"Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '12 Mar, 2015'}",1,1,999,0,12/03/2015 00:00,3315
352440,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '19 Jan, 2016'}",0,0,499,0,19/01/2016 00:00,3002
352580,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'date': '5 Aug, 2015'}",0,0,999,0,05/08/2015 00:00,3169
347440,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, VR Support, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '27 Feb, 2015'}",0,1,1999,0,27/02/2015 00:00,3328
352610,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '24 Mar, 2015'}",0,0,599,0,24/03/2015 00:00,3303
352900,"Action, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '26 Aug, 2015'}",1,0,999,0,26/08/2015 00:00,3148
353090,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '13 Mar, 2015'}",1,13,499,0,13/03/2015 00:00,3314
358360,Action,"Single-player, Partial Controller Support, Family Sharing","{'date': '5 May, 2014'}",0,0,499,0,05/05/2014 00:00,3626
353600,"Adventure, Indie, RPG","Single-player, Family Sharing","{'date': '17 Mar, 2015'}",0,0,199,0,17/03/2015 00:00,3310
310810,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '3 Mar, 2015'}",1,0,0,0,03/03/2015 00:00,3324
353980,Adventure,"Single-player, Steam Trading Cards, Family Sharing","{'date': '21 May, 2015'}",0,0,799,0,21/05/2015 00:00,3245
353990,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '26 Aug, 2016'}",0,0,999,0,26/08/2016 00:00,2782
354030,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '8 Dec, 2015'}",0,0,199,0,08/12/2015 00:00,3044
351480,"Indie, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play Together, Family Sharing","{'date': '26 Jun, 2015'}",1,0,2499,0,26/06/2015 00:00,3209
354230,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Family Sharing","{'date': '3 Jul, 2015'}",1,0,999,0,03/07/2015 00:00,3202
354310,"Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '26 Mar, 2015'}",0,1,174,0,26/03/2015 00:00,3301
354400,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Commentary available, Family Sharing","{'date': '2 Sep, 2016'}",0,0,499,0,02/09/2016 00:00,2775
354620,"Action, Casual, Indie","Multi-player, Shared/Split Screen, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '11 Jun, 2015'}",1,0,299,0,11/06/2015 00:00,3224
354730,"Casual, RPG","Single-player, Full controller support, Family Sharing","{'date': '27 Mar, 2015'}",0,1,499,0,27/03/2015 00:00,3300
354740,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '15 Jan, 2016'}",0,2,1499,0,15/01/2016 00:00,3006
354930,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '15 Apr, 2015'}",0,0,99,0,15/04/2015 00:00,3281
355080,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together","{'date': '2 Apr, 2015'}",1,0,0,0,02/04/2015 00:00,3294
355240,"Action, Indie","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '8 Jun, 2015'}",1,0,899,0,08/06/2015 00:00,3227
355350,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '19 Aug, 2015'}",0,0,999,0,19/08/2015 00:00,3155
355530,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '8 May, 2015'}",0,0,999,0,08/05/2015 00:00,3258
355560,"Action, Adventure, Indie, Racing","Single-player, Family Sharing","{'date': '3 Mar, 2016'}",0,0,799,0,03/03/2016 00:00,2958
355760,"Adventure, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'date': '12 Mar, 2015'}",0,0,199,0,12/03/2015 00:00,3315
355810,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '23 Jun, 2015'}",0,0,499,0,23/06/2015 00:00,3212
355860,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, VR Support, Steam Cloud, Family Sharing","{'date': '14 Sep, 2015'}",0,0,1999,0,14/09/2015 00:00,3129
355910,"Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing","{'date': '25 Sep, 2015'}",0,0,299,0,25/09/2015 00:00,3118
328650,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'date': '15 Apr, 2015'}",1,0,99,0,15/04/2015 00:00,3281
356390,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '28 Jan, 2016'}",0,0,699,0,28/01/2016 00:00,2993
352620,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '21 May, 2015'}",1,1,999,0,21/05/2015 00:00,3245
356530,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '3 Apr, 2015'}",0,0,1499,0,03/04/2015 00:00,3293
356730,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
357120,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,199,0,-1,1398
357370,Indie,"Single-player, Steam Trading Cards",,0,0,0,0,-1,1398
357490,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing",,0,0,499,0,-1,1398
357720,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,0,499,0,-1,1398
357830,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play Together",,1,0,0,0,-1,1398
357890,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Leaderboards, Remote Play Together, Family Sharing",,1,1,271,0,-1,1398
358030,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,-1,1398
234920,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,1499,0,-1,1398
358130,"Indie, RPG, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,1,35,299,0,-1,1398
358650,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,0,999,0,-1,1398
358830,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0,0,899,0,-1,1398
358960,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1,0,299,0,-1,1398
359100,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Cloud, Remote Play on TV, Family Sharing",,0,6,2499,0,-1,1398
359140,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing",,0,0,999,0,-1,1398
359250,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,799,0,-1,1398
359260,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,699,0,-1,1398
359280,"Action, Adventure, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1,0,499,0,-1,1398
359300,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,0,399,0,-1,1398
348300,"Action, Adventure, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing",,0,4,499,0,-1,1398
359670,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,104,0,-1,1398
360030,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,499,0,-1,1398
360040,"Casual, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,599,0,-1,1398
360450,"Action, Indie, Simulation","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1,0,499,0,-1,1398
361200,"Adventure, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,1799,0,-1,1398
361600,"Action, Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,1299,0,-1,1398
361830,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
361890,Strategy,"Single-player, Steam Trading Cards, Family Sharing",,0,0,49,0,-1,1398
362130,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,1,76,0,-1,1398
362140,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,76,0,-1,1398
362290,"Adventure, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1,0,999,0,-1,1398
344410,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,1,499,0,-1,1398
362810,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing",,1,0,499,0,-1,1398
363180,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Includes level editor, Family Sharing",,0,1,599,0,-1,1398
363270,"Action, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,799,0,-1,1398
363460,"Action, Indie, Racing","Single-player, Steam Achievements, VR Supported, Steam Trading Cards, VR Support, Partial Controller Support, Family Sharing",,0,0,199,0,-1,1398
363940,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,1,69,0,-1,1398
363980,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,999,0,-1,1398
364200,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0,1,999,0,-1,1398
