ID del juego,Repeticiones,Minutos Totales
543900,3,7524
597760,4,1432
1043180,1,79
1820740,1,46
261980,3,101
905450,1,377
1731270,2,1023
2169220,1,1933
21800,1,28
200550,2,155
263440,1,78
343750,1,7
420560,2,380
490920,1,486
1269300,1,763
1762570,1,590
1484280,1,1
1201540,2,190
1844380,1,55
1485590,3,2054
1644500,1,67
11230,1,21
44630,2,2
23700,1,6
348620,3,100
456610,2,1051
394480,1,292
661690,1,320
664620,1,373
670930,2,568
711070,1,214
782140,2,753
862300,1,179
938270,2,599
987450,1,3
638990,1,17
21670,2,48
65610,1,1
251770,1,22
289820,1,41
299640,1,100
305280,2,376
257630,2,2
357650,1,57
409320,2,574
579210,1,1
595320,2,221
879420,2,4600
817130,2,15999
954740,1,694
1012840,3,1010
337290,1,251
357500,1,10974
710470,1,2295
1324340,1,1011
1331210,1,1618
1173380,1,4
4890,1,28
217060,1,1
288390,1,3660
303550,1,1
348470,1,253
410850,1,1100
386800,1,1
375450,1,32120
498190,1,18
547180,1,15
577230,2,842
595740,1,1908
610190,1,410
628890,1,5655
1097880,6,785
252390,1,22
335930,1,342
366530,2,2
760930,1,8
1368820,2,70
370660,2,530
554150,3,646
603090,3,657
610380,1,400
1018020,1,46
1659800,1,266
345580,2,19
449780,1,1
676770,2,13
645830,1,5
343330,1,18
23420,1,490
688470,3,6037
208860,1,624
389980,1,2158
25600,1,12
692270,1,3
705370,1,3
739260,1,32
761280,1,4
768840,1,3
351700,1,53
352240,1,60
591460,1,170
890400,2,1719
1224290,1,1844
272620,1,2218
447150,2,197
773670,1,181
787980,1,15
1186740,3,126
1269950,4,1882
1356480,1,663
90530,2,185
825190,3,2380
282050,1,25
322930,1,2069
355060,1,12
402750,1,148
405760,2,61
424590,3,1197
439460,1,8
520940,1,207
670500,1,23
1507210,1,2254
1480560,4,2821
8200,1,12
8240,1,20
455690,1,2
798950,1,4
809150,1,3
719280,1,2
1568620,1,15
498450,1,2
2639460,1,76
591530,4,770
947300,1,3057
1197570,3,3484
1522280,1,1440
1533090,1,10
1615100,2,564
1642820,1,8
1729600,1,11
1753410,2,6247
1941000,1,110
1209490,2,2749
1736360,1,38
95700,1,12
349270,1,584
433550,3,344
437100,1,152
494700,2,407
544680,1,152
557040,2,1775
814680,1,372
829280,1,435
875310,1,98
1121590,1,42
1206430,1,116
1298140,2,780
1398910,1,129
245450,1,39
312650,2,14
380220,1,9
379980,1,26
743130,1,132
787930,1,211
867400,1,9
870200,1,56
875760,1,45
973600,1,1445
1069660,1,890
1148560,1,385
1206480,2,344
1227650,1,336
1253190,1,97
1264250,1,528
1324420,1,101
1402320,1,384
1162130,2,1015
1426280,2,256
1485140,1,80
1546500,1,377
1559430,1,50
1574900,1,150
1599470,1,296
1633370,1,2
1634450,1,4
1636710,1,525
1696810,1,222
1764530,1,377
1341200,1,536
1829360,1,1
585620,1,8820
536490,1,12
552970,2,707
592480,1,409
614880,2,315
649510,1,1
763490,1,1
914710,3,1143
979010,1,3
1004490,4,563
747850,1,70
1432860,2,4088
1634680,2,888
1259790,1,134
2074800,1,1373
2336220,2,2327
2290180,2,1739
773370,1,388
845030,1,117
964440,1,42
1096180,1,403
1205450,6,1374
1223870,1,281
1352930,1,644
1432050,2,1663
1435670,1,932
1522870,1,922
1608230,2,567
1730590,1,188
1089930,1,237
680340,2,313
1509650,1,33
525040,3,53
2059810,1,242
588180,3,96
661000,1,14
677810,1,63
682970,4,19
709080,2,848
755150,1,9
714050,1,6
1157250,1,62
483850,2,28
392450,1,37
437720,1,19
623840,2,85
831230,1,15
614890,1,8
491530,2,2617
558660,1,25
94510,1,63
448080,1,53
835960,2,2850
2209150,2,61
2478970,1,1024
258880,5,557
12510,1,1364
11590,1,765
235320,1,20
378800,1,2118
409590,1,417
524110,2,1421
461430,1,169
579020,1,1117
598330,2,2394
47700,1,131
375480,3,2239
392580,1,552
444420,1,1
444690,3,326
530040,2,69
530950,3,333
566440,1,587
590910,1,29
671800,1,147
740570,2,491
765650,1,4
877280,3,134
788480,1,1
827920,1,1
935880,3,2656
940710,5,774
949060,2,9
966430,2,156
981430,1,2054
668610,1,19
1100970,2,13
1137180,1,170
1141760,1,367
1182760,1,3
1189800,1,62
1215260,3,436
1236700,1,7
1250060,1,1
1274300,3,263
1158500,1,3
566190,2,353
822800,2,62
1394800,3,126
1412510,2,120
1433420,2,5
1476520,2,201
1607280,1,9
593850,1,1
1754720,2,762
2229850,3,167
2732960,2,321
539640,2,13
561610,1,262
523120,1,1950
1110410,1,283
955740,1,186
2158730,1,77
2246300,1,86
449550,1,113
781820,1,3
1108590,3,1124
366270,1,41
384030,2,684
457480,1,9
640970,1,30
1245470,1,3
1149510,1,7
426970,1,1058
225200,1,3
611760,2,729
917150,1,696
1070550,1,184
1146510,1,153
1188680,1,370
2313240,2,55
2388170,1,14
240380,1,303
388370,1,2
572220,1,93
721030,1,18
856620,1,97
1426730,1,961
218090,1,292
468160,1,13
810660,1,1
650510,2,1462
591630,1,298
761600,1,304
940810,1,5
1020210,1,220
2127010,2,403
712000,1,15
787400,3,601
1038370,2,39
1031500,1,46
1189440,2,5134
1351630,1,1
1499560,1,1
1581770,1,22
1866880,1,1
1997490,1,2
1702330,1,49
2059790,1,21
2307950,1,32
2345770,1,10
2348170,1,1
2431880,1,1
1331440,1,633
320610,1,251
327670,1,81
338960,2,372
352890,2,369
356450,1,265
359340,1,293
361930,1,448
361970,1,341
368620,1,148
370620,1,238
376490,1,229
380560,3,639
392280,1,244
394030,1,65
394430,1,323
402940,3,743
409090,1,281
412620,1,261
429620,1,311
435420,1,328
432240,1,256
441050,1,262
441250,1,267
451570,2,513
461380,2,168
462570,1,231
462580,1,231
482330,3,783
490510,1,210
491240,1,360
494990,1,330
501220,2,325
504690,3,929
516120,1,268
523760,1,231
523900,2,358
516790,1,226
528430,3,754
528730,3,796
530930,1,135
531920,2,636
538840,1,265
539270,1,295
539280,1,229
539290,1,330
540100,1,236
547910,2,335
548330,1,266
548480,2,294
555320,2,507
555410,2,337
555660,1,228
567140,3,605
567340,1,242
568830,1,254
573370,3,567
574590,1,225
575940,1,291
577080,1,275
582350,1,260
583030,1,514
585840,1,282
588710,2,416
508710,1,322
597040,2,299
599510,1,263
588730,1,178
600530,1,371
602200,1,264
603100,1,96
615490,1,350
616750,1,344
617610,1,272
617700,2,1323
618470,1,287
620940,1,317
587970,3,590
626170,1,505
627410,3,282
629840,2,584
630310,1,127
643200,1,229
651150,2,443
664320,2,441
702110,1,127
705740,1,310
745330,3,843
747340,3,413
779290,1,822
885150,2,1284
940680,5,1193
960190,2,407
962970,3,800
1031170,1,226
1083310,1,101
1101270,1,356
1103490,1,231
1221800,1,276
1261960,1,21
1359470,1,252
1480340,2,233
1494440,1,61
1105500,3,3054
1586830,1,71
1640320,1,279
1039360,1,93
273840,1,511
431600,1,1040
362780,1,44
1400510,1,9
294550,1,157
435490,1,10
572620,1,22
685670,1,375
757210,1,155
1048920,1,137
1063660,1,575
1077520,1,202
1228560,1,1
1310330,1,663
1365720,1,259
1571200,1,19
898890,2,687
2165610,2,287
2287520,1,52
2522520,1,13
2330,1,1
107300,3,13
313780,1,110
407780,1,176
590970,1,14
671700,1,2
848350,2,366
936140,1,219
940580,1,355
1287590,1,1803
65710,1,3
351900,1,8
405290,2,418
495580,1,4
818320,1,94
395520,1,17
219700,3,121
592580,2,6890
528550,1,22
933140,1,11
673450,1,1
841950,1,157
381940,1,1
552110,1,133
1707550,1,696
201230,1,18
211880,1,375
212240,2,379
219340,1,126
311700,1,375
1963040,1,208
665590,1,36
438600,2,79
554600,3,463
726110,1,1303
925550,1,2125
1620340,2,7292
1757610,1,34
1958600,2,57
1978100,1,274
333300,3,818
366910,1,391
269630,1,273
592660,1,123
643880,1,42
685680,1,41
712730,3,453
464340,5,2823
759440,2,967
971680,2,115
979330,1,138
1061180,4,297
1069690,3,5166
1158220,1,42
1278780,1,5
1303660,1,400
1307580,2,75
1325900,1,102
1476340,1,296
1480830,1,89
1510580,1,119
1667400,1,53
1720090,1,29
2254920,2,2038
676420,1,121
259280,3,4
382570,1,1
57800,2,324
753110,1,119
1003480,1,88
1349030,2,72
789880,1,68
966720,2,338
317600,1,1
1047410,2,159
433920,1,229
500810,1,16
893010,1,59
893560,1,4
1358700,1,881
594960,2,139
846870,4,1709
323610,1,2419
427470,1,3
792990,2,44
1088090,1,134
464700,3,26
1238880,1,1
393790,1,2
534680,1,118
464850,1,16487
1369760,1,692
1580780,1,1081
1580790,1,174
2014780,2,9330
12470,1,54
769970,1,520
1604020,1,572
11440,2,81
11500,3,1432
44620,1,1
73060,1,1
593880,2,33
692030,2,1426
2399420,1,120
1500820,1,4406
270130,2,37
400940,2,681
566860,1,231
578210,1,59
611160,1,272
749960,1,20
785850,1,29
843390,1,131
954650,1,34
966680,1,241
1031120,1,16
1076750,1,1463
1104380,3,632
1116540,1,161
1123050,1,98
1148480,1,1
1384630,1,95
1481440,1,83
1495320,1,51
1593780,1,215
1167140,3,187
1643310,2,1610
1222370,5,1991
1702840,1,47
1710670,1,98
921800,4,849
1875750,1,130
1910860,2,161
2118370,1,16
2142450,1,406
2296380,1,33
810780,1,678
1192380,1,370
1316640,1,32
1661280,1,114
1687000,1,295
1631640,1,30
750820,1,98
949000,1,11
447270,1,1
276340,1,845
280680,2,29556
926990,1,119
461180,1,27
547410,1,157
1116780,1,42
306910,1,14
1062810,1,1702
2197700,1,32
1818180,1,7
92700,2,37
350510,1,1
873840,1,17
229100,1,11
291150,1,78
266390,1,394
292060,1,5
299700,1,20
323900,1,20
354900,2,144
360480,1,63
445720,3,194
619310,1,17
1036440,1,112
1072190,1,400
1084020,1,611
1433990,2,3644
1658620,1,194
1454730,1,30
586200,2,2348
2141690,1,2690
690530,1,20
895220,1,131
1075980,2,178
1403650,1,25
299950,3,1570
327760,1,51
345430,1,156
423620,1,75
434190,1,250
458590,2,141
467660,1,253
481110,1,126
503960,1,39
515960,3,1627
568930,1,252
575820,1,293
611620,1,468
628350,1,125
633360,1,409
656530,1,27
742460,1,10
786910,1,173
817020,1,479
821250,1,2
825730,2,133
874450,1,219
877080,1,1
905090,1,194
956140,1,66
960980,2,260
975470,2,332
1000410,1,25
1029890,3,317
1048660,1,13
1071140,1,442
1072750,1,157
1092530,1,193
1098270,1,121
1099220,1,331
1132030,1,143
1150590,1,580
1158970,1,73
1231880,1,7
1254130,1,6888
1258590,1,85
1275790,1,2
1297300,1,131
1299620,1,13
1320950,1,32
1325610,1,28
1293160,1,499
1393570,1,220
1432910,1,80
1517340,2,49
1542110,1,15
1588870,1,97
1590160,1,20
1622770,1,30
1650810,1,136
1681510,1,132
1714900,1,9
1802190,1,10
1819180,1,35
1807200,1,109
1895890,1,76
1903620,1,342
1911360,1,18
1938800,2,25
1946700,1,297
1967630,1,32
1985930,1,159
2003050,1,7
1748390,1,330
2023360,1,311
2107550,1,7
2207480,1,190
2276850,1,142
2312520,1,6
2515240,2,282
2529770,1,26
2532430,1,93
2636420,1,79
2716110,1,34
2717260,1,63
520010,1,35
674140,1,200
722180,2,1614
1059430,1,85
1069530,1,679
1225590,1,240
1266690,2,290
1499120,1,270
1574260,1,229
1582180,1,201
1670870,2,375
1003590,1,207
802870,1,147
569290,1,601
358390,1,1
46350,1,47
202070,1,1458
207020,1,5
226560,1,1991
334190,1,1355
402880,1,158
426310,2,2488
435100,1,40
452640,1,1
484930,1,3103
505330,1,526
587840,1,13
593960,1,1359
603530,1,1
609110,1,1808
739190,1,332
772430,1,1203
492630,1,5
848060,1,1164
861250,1,2691
883080,1,379
997030,1,1688
1170640,3,50
1224020,1,198
1249130,1,333
1550510,1,662
1784780,1,434
1802330,1,70
1891090,1,691
1455900,1,10
24880,1,4
446850,1,12
920690,1,113
996380,1,186
1076550,2,222
1717270,1,25
355070,2,6
677020,1,67
717610,2,103
975950,3,558
105700,1,3
1414850,1,59
534820,3,48
639170,1,531
1430760,1,51
1805360,2,69
2295920,2,189
2800,1,19
378760,2,6570
659630,1,26
2709940,1,10
409670,2,125
787640,1,34
495520,1,1
907760,1,17
1368460,1,22
617480,1,14
526800,1,1
799500,1,98
281690,1,142
331160,1,98
331560,2,337
843860,1,1
377330,1,29
604330,1,296
446540,1,48
1489310,1,2
2430740,1,10
365080,1,1
654980,1,986
314520,1,722
265810,1,726
376140,1,6
384980,2,44
385880,1,30
1399720,1,4678
61310,1,43
209790,2,29
209730,1,1
501480,1,413
657590,1,1
345650,2,13
620210,1,83
744800,1,3
865940,2,1040
885140,1,660
1164000,1,727
1453790,1,46
1066260,2,838
1171660,1,161
1904860,1,444
554290,1,18
565690,1,5
789830,1,1
897220,2,48
955560,1,16
1000440,1,51
1010600,1,58
1047010,1,40
1084520,1,105
1094820,2,6005
1171270,2,268
1180330,1,4
1221540,1,14
1258340,1,12
1277940,1,274
1426120,1,73
1590600,1,647
1680000,1,64
1740000,1,14
2066360,1,174
2178330,1,83
2206340,2,1469
2314820,1,1004
2432110,2,466
2515070,1,2310
1248990,2,435
1225780,2,6529
37400,3,54
1016950,1,3629
475090,1,26
2291340,1,126
916050,1,328
1326000,1,242
1406020,1,162
772540,1,1
222710,1,15
1054340,1,6
115120,1,547
448290,1,270
823950,1,116
1212100,1,69
1446000,1,191
2551170,1,49
2095340,1,228
13200,2,708
3710,1,171
218660,1,11
299180,1,50
302250,1,80
356000,1,424
739650,1,1159
814370,3,453
844260,1,34
904360,2,268
917720,3,719
976700,3,304
706020,1,48
1112890,1,187
1119700,3,543
1472560,3,425
450220,1,4
1153700,1,73
324680,1,17
801630,1,354
802880,2,671
811870,3,406
864680,4,837
868520,1,47
914750,2,76
963000,1,19
1078920,2,10
843260,3,348
1091980,3,233
1232180,1,78
389670,1,39
1190170,1,86
384570,1,104
1732180,2,543
797200,1,14
1574360,3,49
2216280,1,19
2348120,1,221
394160,1,19
686340,1,2
1754860,1,50
539400,1,182
394720,1,8
407620,1,1
581130,4,36
782690,2,414
835520,1,5
1218890,1,106
269150,1,1
650940,1,1597
698320,1,1
714240,1,9
1027250,1,465
1173800,1,1401
1178790,1,336
1252600,1,575
1457790,1,54
1812390,1,16
783940,1,256
1133930,1,379
1425130,1,234
2125160,1,11
2423320,1,24
813150,1,37
648100,1,2683
1638220,1,65
1956800,1,999
282740,1,4
1433330,1,85
2589790,1,23
576940,1,3
716950,1,6
726910,1,1
751590,1,5
682480,2,245
793370,2,74
801480,1,203
895140,1,6
1049280,1,46
1083650,1,10
1123450,1,5
1184420,1,35
1964040,2,644
2142160,1,71
820910,1,46
948640,1,362
1139940,3,3079
98500,2,107
321660,1,2
340630,1,31
458560,2,13
650000,1,131
1464930,2,120
758500,2,618
755770,1,6
768100,2,36
1001270,1,478
8330,1,11
106010,1,1
628870,2,69
1078730,3,841
929860,1,1
545650,2,69
377150,2,150
314510,1,1
363530,1,54
473800,1,15
516950,2,354
547310,1,119
610670,1,181
713650,1,6
982290,1,814
1062000,1,296
1423780,1,2
1587540,1,928
1769420,1,190
2441270,1,20
746580,1,16
704480,1,54
382900,1,67
620190,1,505
681590,1,14
1196310,1,60
1213750,1,256
1471410,2,1626
1606340,1,1444
1639790,1,866
680730,1,837
766650,1,839
1011810,1,14
679270,1,17
269290,1,1144
270950,1,99
273860,1,13
326520,1,5
365050,1,2
418060,1,13
456540,1,1
504460,1,2
603800,1,7
656680,1,1
731770,1,1
529870,1,75
673260,1,284
823470,1,4
1098490,2,49
1121310,1,16
1247360,1,1255
1574310,1,147
1719460,1,39
1797680,1,57
2004440,1,15
2125420,1,133
653220,1,7
345610,3,1483
463540,1,23
476420,1,156
819030,3,2056
831660,2,6681
1258780,1,37
1424800,2,595
1507970,3,72
1802720,1,51
2348090,1,320
2488350,1,348
615400,1,7
259890,1,9
611120,1,12
1876830,1,36
350300,2,82
518920,2,338
1223910,1,1503
1609870,1,2388
1875310,1,904
2328780,1,129
436160,1,3
1265930,1,537
1070820,1,2723
404860,1,1
1506600,1,4
268990,1,212
345700,1,1
360550,1,332
367080,1,269
377190,1,331
398980,1,271
408770,1,1
413740,1,1
444170,1,185
511320,1,265
516600,2,7954
523870,1,181
543930,1,144
544630,1,281
576020,1,250
588240,2,507
601790,1,170
619890,1,272
629430,1,272
634200,1,323
654260,1,8536
655770,2,488
658610,1,1
667810,1,331
668550,2,819
681730,2,386
686180,1,192
689650,2,429
712790,1,135
727090,1,382
733070,1,191
740080,2,587
744520,1,6973
750990,1,6980
760810,2,509
769550,1,6974
777160,1,182
844050,4,1246
844920,3,607
858040,1,1
895620,2,344
898650,2,530
930910,3,2526
952420,3,7428
970560,1,803
1037910,2,574
1075200,2,374
1084640,2,319
1096410,2,355
765880,2,479
1311070,2,620
1331910,2,646
1364100,3,1599
1067540,2,488
1210150,2,591
970830,1,261
1661630,1,441
1739610,1,57
1041920,2,218
340990,1,162
362150,1,94
418000,1,90
424870,1,58
450050,1,58
450170,1,198
461370,1,76
499460,1,128
513600,2,367
552570,1,81
585090,1,61
615680,1,91
792650,1,151
522090,2,293
1262060,1,88
1796200,1,71
741590,1,20
280720,1,70
46490,1,15
100410,1,77
233410,1,47
363480,1,4
405370,1,51
444000,1,1
445230,1,1
458750,1,4363
614860,1,1
962380,1,13
1583570,1,332
503580,1,345
520990,1,307
570900,1,13
691320,1,120
741510,1,148
887960,1,107
906100,1,51
1092430,1,143
1105510,1,2227
1224600,2,1165
1373510,2,497
1946550,1,122
2001570,1,44
2375550,1,183
595120,1,1
260730,1,15
310390,1,213
327400,1,68
350110,1,200
315660,1,906
415300,1,302
400360,1,1472
465240,1,10
536450,2,838
537990,1,291
552450,2,62
576400,1,199
600280,1,1
650500,1,89
654880,3,915
727640,1,11
1248060,1,36
1444020,1,19
2599300,1,5
1005930,1,396
850230,1,2
3540,2,168
31170,1,196
31220,2,409
31230,1,246
31240,1,448
31260,1,191
25010,1,25
94590,1,347
333540,1,6
488770,1,126
536890,1,170
61500,1,221
299910,1,5
589160,1,9
516470,1,1
804810,2,11
381020,1,606
457580,1,8
556750,1,1
580170,1,111
662960,1,202
668590,1,258
691770,1,713
759970,1,1
838940,1,8
851950,1,125
909510,1,1201
931500,1,1294
942930,1,297
985080,1,393
1005120,1,25
1032790,1,413
1037590,1,1
1074080,1,297
1110690,1,330
1140150,1,6
1189100,1,2
1222050,1,48
1340130,1,3
1573060,1,20
1788850,1,1
1831630,2,99
2495450,2,1952
796640,1,25
341700,1,4
697610,1,1585
27900,1,19
226780,1,9
254650,1,8
255500,1,38
245730,1,61
281820,1,21
292330,1,16
316830,1,1
358460,1,9
392260,1,50
464100,1,1
550590,1,15
570050,2,931
585410,1,23
610160,1,12
621020,1,15
644390,1,39
719750,2,79
838410,2,55
909670,1,9
912570,1,10
936720,1,193
971160,1,58
1033170,1,71
1130410,1,15
509580,1,12
485030,2,144
1174500,1,36
1185780,1,140
1279630,2,91
1519350,2,3678
253790,1,128
40350,1,171
36000,1,11
57650,1,55
233370,1,497
259700,1,21
263380,1,373
267790,1,1
269610,1,369
291290,1,94
292230,1,171
315830,1,65
347080,1,9
372930,1,16
377430,1,48
364210,3,2521
455820,1,476
463020,1,88
503240,1,38
505740,1,184
529780,1,73
544390,2,2771
553340,1,166
282560,1,123
587260,2,427
617620,1,268
642650,1,187
672650,1,70
678820,1,395
683430,1,10
690930,1,22
715290,1,161
720030,1,19
725340,1,63
766000,1,73
802900,1,55
813650,1,355
935400,1,181
940910,2,219
956030,2,283
522040,1,54
1574250,1,184
1623700,1,18
38210,1,13
470210,1,7
12320,3,402
611320,1,10
623320,1,100
742250,1,368
907470,2,320
1681970,1,745
2253470,1,4141
661460,1,12
681810,1,13
889600,2,218
1092400,1,372
1256610,1,48
1349120,1,200
1399370,1,131
1437860,1,36
1437870,1,1
1456650,1,190
1517960,1,149
1536070,1,1
1543030,2,1291
1683950,1,484
2108290,1,227
2119490,2,375
2377950,1,27
515230,1,1
1178160,1,54
45720,1,60
451650,1,32
476460,1,12
982220,1,9
1121530,1,5
1493520,1,13
389220,1,97
3990,1,1382
35500,1,296
45300,1,1887
341300,1,1
2119590,1,300
522230,1,1
828910,1,1
758480,1,3
776670,1,3
694550,1,11
735570,1,7
1564560,1,133
1702320,1,9
283310,1,1
341540,1,1
443530,1,1
719310,1,1
733050,1,1
781220,1,1
810740,1,1
814630,1,1
1373550,2,252
703320,1,190
339910,1,164
509800,1,779
523000,1,13
650110,1,3
1630280,1,103
409660,1,210
1777620,1,292
986040,1,45
1999170,1,122
332700,1,286
872130,1,341
449470,1,24
516510,1,2
569720,1,2
604500,1,14
647000,1,1
656070,1,3
661960,1,1
2442230,1,13
283270,1,3983
65530,2,52
337850,2,163
555610,1,8
919360,1,125
1119840,1,33
1574240,1,49
1783280,1,135
675560,1,1
802890,1,825
1557480,1,2315
375840,1,583
556740,2,1029
558420,2,401
736570,1,1
1022700,1,399
1403840,1,3002
967390,1,196
1276760,2,438
844310,1,2
1601840,1,62
1832220,1,4
289520,1,5976
1272160,1,354
658320,1,15
490230,1,1
876650,1,5
1522540,1,13
1740730,1,34
344740,1,27
811360,1,2
392410,1,268
434430,1,1
436220,1,382
438790,1,2
464540,1,2
485120,1,248
486290,1,2
501180,1,9
528820,1,422
549920,1,6
446620,1,83
560970,1,2
606180,1,218
646200,1,7
1261180,1,66
200670,1,15
23400,1,24
238050,1,685
359850,1,1
373480,1,94
427680,1,75
431940,1,92
453910,1,161
459350,1,159
553880,1,80
676840,1,245
690140,1,123
691830,1,176
741150,1,36
919410,1,131
967490,1,5
979710,1,206
1035560,1,74
1063490,1,75
1127610,2,963
1342620,1,65
1585530,1,12
1410640,1,930
404680,1,135
1053710,1,11
1096550,1,172
1115780,1,13
1880330,1,336
2291850,1,366
216260,1,1370
862150,1,8
1520380,1,27
8650,1,505
207000,1,285
276730,1,244
325420,1,1
375750,1,557
380140,1,490
388160,1,274
399100,1,5
402040,1,301
434070,1,3
454160,1,567
456780,1,403
465440,1,216
505630,1,376
512230,1,2570
516610,1,3
522740,1,500
543100,1,567
584990,1,5878
614090,1,964
639470,1,1
655730,1,360
703920,1,1
714250,1,720
718590,1,360
747700,1,3
749340,1,489
774321,1,351
790860,1,351
797640,1,285
815950,1,122
828440,1,3
829250,1,122
851890,1,8
861670,1,351
863980,1,1
864540,1,6880
883860,1,199
968870,1,600
1019590,1,360
1124080,1,395
1156990,1,395
1194250,1,3
1518770,1,858
1546010,1,222
794820,1,1
346750,1,252
624890,1,161
1083870,1,89
461870,2,1091
736850,2,460
1755180,1,386
223490,1,33
862880,1,3
1371660,1,77
1174720,1,100
1177660,1,36
1379110,1,5
1761900,1,184
2176790,1,29
219070,1,20
321030,1,181
399090,1,98
407940,1,219
491010,1,274
493820,1,349
497190,1,181
514650,1,272
529920,1,222
543650,1,329
546660,1,254
557790,1,187
568130,1,416
570890,1,334
581980,1,483
589420,1,327
593670,1,189
608540,1,274
612250,1,358
635060,2,295
636370,1,286
638200,1,322
2309400,1,216
471660,1,23
889910,1,138
1530720,1,135
1775390,1,5297
2200010,1,213
1226000,1,1
31700,1,67
41210,1,15
205730,1,356
1259180,1,34
94530,1,1
253750,1,4
347600,1,161
512490,1,29
671170,1,201
883130,1,1754
1130620,1,69
1569470,1,14
1923690,1,850
742500,1,1
1437010,1,1
366240,1,779
444590,1,64
565170,1,159
585910,1,676
820400,1,201
1065180,1,2454
1397790,1,86
790410,1,129
1422380,1,1
1460090,1,35
46560,1,575
900040,1,1539
466740,1,1
570840,1,58
618720,1,644
679530,1,1
698870,1,70
702120,1,12
828580,1,452
856370,1,149
926340,1,348
934580,1,41
948830,1,596
988100,1,36
1025960,1,96
1031480,1,373
1039830,1,387
1051310,1,16
1057680,1,20
1061010,1,11
1066600,1,44
1161170,1,241
1257660,1,55
1481080,1,950
1688100,1,112
1697700,1,51
1829420,1,49
2009860,1,188
19020,1,6
578350,1,4
597920,1,92
602790,1,360
603130,1,123
649670,1,48
654850,1,102
656880,1,124
675720,1,7
